,Title,Lyrics
10,Angel ,"The angel of love was upon me
And Lord I felt so small
The legs beneath me weakened
And I began to crawl
Confused and contented
I slithered around
With feelings beyond me
I was lost, I was found

The angel of love was upon me
And Lord I felt so weak
I felt my tongue move in my mouth
And I began to speak
A strange kind of language
I don't understand
A babbling fountain
I couldn't have planned

Oh leave me here forevermore
I've found the peace I've been searching for

The angel of love was upon me
And Lord I felt so high
I swear I could have reached up
Placed my hands upon the sky
A radiant rainbow was following me around
With elevated senses I could see and taste sound
The angel of love was upon me
And Lord I felt so clean
Like a preacher on Sunday
My heart was serene
I waded into the water
I was bathed, I was drowned
Like all sinners before me
I knelt down on the ground

Oh leave me here forevermore
I've found the peace I've been searching for
Oh let me sleep forevermore
I've found the peace I've been searching for"
11,Any Second Now (Voices)  ,"She remembered all the shadows and the doubts
The same film

Vivid pictures like a wall that's standing empty
And the night so still

Such a small affair, a relapse
Someone closing like the nightclub door

Here again and when you speak
I watch you move away
And seem so sure

She is hoping to forget
And the moment almost slips away

When the colours move apart
And I wonder if you want to stay

And I need to change you
Like the words I'm reading
Don't you understand

This the warning and the message
I remember as you touch my hand"
12,Are People People? ,"dang dang dang dang dang
zoom zoom zoom
bop bop bop"
13,Barrel Of A Gun ,"Do you mean this horny creep set upon weary feet 
Who looks in need of sleep that doesn't come 

Mmm

This twisted, tortured mess, this bed of sinfulness 
Who's longing for some rest and feeling numb 

What do you expect of me?
What is it you want?
Whatever you've planned for me
I'm not the one 

A vicious appetite visits me each night 
And won't be satisfied, won't be denied 

Mmm

An unbearable pain a beating in my brain 
That leaves the mark of cain right here inside 

What am I supposed to do
When everything that I've done 
Is leading me to conclude 
I'm not the one 

Whatever I've done 
I've been staring down the barrel of a gun 
Whatever I've done 
I've been staring down the barrel of a gun 
Whatever I've done 

Is there something you need from me?
Are you having your fun?
I never agred to be 
Your holy one 

Whatever I've done 
I've been staring down the barrel of a gun
Whatever I've done 
I've been staring down the barrel of a gun 
Whatever I've done 
I've been staring down the barrel of a gun"
14,Before We Drown  ,"I've been thinking I can come back home
So how would that be, you and I alone?

All alone

I have a feeling, you're not on my side
There's a distance, between you and I
You and I

First we stand up, then we fall down
We have to move forward, before we drown
We drown

I feel so naked, standing on the shore
Are you sure?
Nothing's out there, nothing else no more
No more

First we stand up, then we fall down
We have to move forward, before we drown
We drown

We drown

First we stand up, then we fall down
We have to move forward, before we drown
We drown"
15,Behind The Wheel ,"My little girl 
Drive anywhere 
Do what you want 
I don't care 
Tonight 
I'm in the hands of fate 
I hand myself 
Over on a plate 
Now 

Oh little girl 
There are times when I feel 
I'd rathern not be 
The one behind the wheel 
Come 
Pull my strings 
Watch me move 
I do anything 
Please 

Sweet little girl 
I prefer 
You behind the wheel 
And me the passenger 
Drive 
I'm yours to keep 
Do what you want 
I'm going cheap 
Tonight 

You're behind the wheel tonight"
16,Better Days ,"What are you hiding from
You are part of the sum
What has been going on
Your confidence has gone

You have seen better days
You have lived better ways

What are you waiting for
Answers that question more
Unexpected they will come
Are you expecting some

You have seen better days
You have lived better ways

Only time will tell
What will come of you
Only crime could sell
What you're trying to

Where are you heading to
What plans will you pull through
With trouble in the wings
Will you risk anything

You have seen better days
You have lived better ways"
17,Black Celebration ,"Let's have a black celebration 
Black celebration 
Tonight 

To celebrate the fact 
That we've seen the back 
Of another black 
Day 

I look to you 
How you carry on 
When all hope is gone?
Can't you see?

Your optimistic eyes 
Seem like paradise 
To someone like 
Me 

I want to take you in my arms 
Forgetting all I couldn't do today 

Black celebration 
Black celebration 
Tonight 

To celebrate the fact 
That we've seen the back 
Of another black 
Day 

I look to you 
And your strong belief 
Me, I want relief 
Tonight 

Consolation 
I want so much 
Want to feel your touch 
Tonight 

Take me in your arms 
Forgetting all you couldn't do today 

Black celebration 
Black celebration 
Tonight

Black celebration
I'll drink to that 
Tonight

Black celebration
I'll drink to that

Black celebration
Tonight

Black celebration
I'll drink to that 

Black celebration
Tonight"
18,Black Day ,"Celebrate the fact 
That we've see the back 
Of another black day 

Black day 
Black day 

I want to take you in my arms 
Forgeting all I couldn't do today 

Black day 
Black day"
19,Blasphemous Rumours ,"Girl of sixteen, whole life ahead of her 
Slashed her wrists, bored with life 
Didn't succeed, thank the Lord 
For small mercies 

Fighting back the tears, mother reads the note again 
Sixteen candles burn in her mind 
She takes the blame, it's always the same 
She goes down on her knees and prays 

I don't want to start any blasphemous rumours 
But I think that God's got a sick sense of humor 
And when I die I expect to find Him laughing 

Girl of eighteen, fell in love with everything 
Found new life in Jesus Christ 
Hit by a car, ended up 
On a life support machine 

Summer's day, as she passed away 
Birds were singing in the summer sky 
Then came the rain, and once again 
A tear fell from her mother's eye 

I don't want to start any blasphemous rumours 
But I think that God's got a sick sense of humor 
And when I die I expect to find Him laughing"
20,Blue Dress ,"Put it on 
And don't say a word 
Put it on 
The one that I prefer 

Put it on 
And stand before  my eyes 
Put it on 
Please don't question why 
Can you believe 

Something so simple 
Something so trivial 
Makes me a happy man 
Can't you understand 
Say you believe 

Just how easy 
It is to please me 

Because when you learn 
You'll know what makes the world turn 

Put it on 
I can feel so much 
Put it on 
I don't need to touch 

Put it on 
Here before my eyes 
Put it on 
Because you realise 
And you believe 

Something so worthless 
Serves a purpose 
It makes me a happy man 
Can't you understand 
Say you believe 

Just how easy 
It is to please me 

Because when you learn 
You'll know what makes the world turn"
21,Boys Say Go! ,"Boys say go, boys say go
Boys say go, boys say go

You don't understand
This is a demand
And I think that I have to show you
Try to look inside
Take me for a ride
In the day and the night 
Get to know you

Boys meet boys get together
Boys meet boys it's forever
Don't say no
Boys say go

I can run away
If you never stay
And the rain and the pain and the sorrow
I'm not very sure 
When you close the door
If the end is the same as tomorrow

Boys meet boys get together
Boys meet boys it's forever
Don't say no
Boys say go

Boys, boys, boys, boys
Boys say go

You don't understand
This is a demand
And I think that I have to show you
Try to look inside
Take me for a ride
In the day and the night 
Get to know you

Boys meet boys get together
Boys meet boys it's forever
Don't say no
Boys say go

Go, go, go, go"
22,Breathe ,"I heard a rumour 
They travel far 
You know what it's like 
The way people are 
They talk and they talk 
Though they don't understand 
They'll whisper and whisper 
And lie on demand 
Please tell me now 
I want to know 
I have to hear it from your lips 
Say it's not so 

I heard it on Monday 
And I laughed a while 
I heard it on Tuesday 
I managed to smile 
I heard it on Wednesday 
My patience was tried 
I heard it on Thursday 
And I hurt inside 
I want to know 
The depths of your mind 
Tell me this whole thing is madness 
And we're doing fine 
Put your little hand in mine 
And believe in love 
Put your head on my chest 
And breathe love 
Breathe love 
Breathe love 
Breathe love 

I heard it from Peter 
Who heard it from Paul 
Who heard it from someone 
I don't know at all 
I heard it from Mary 
Who heard it from Ruth 
Who swore on the bible 
She's telling the truth 
I heard it from Simon 
Who heard it from James 
Confirming with Sarah 
That I was to blame 
I heard it from Joseph 
Who heard it from John 
Who said with conviction 
That all hope was gone 
So I need to know 
Your alibis 
I need to hear that you love me 
Before you say goodbye 
Before you say goodbye 
Before you say goodbye 
Before you say goodbye"
23,Broken ,"If you want control
Without any pain
How long will you suffer
How long will you reign

You see the friend that I knew
Cannot be found
Replaced by another
Wearing his crown

There’s a place where I go
Without any sound
Only you can reach me
Only you’re allowed

Then you’re so far away
You’re so far from here
Do you remember
A time without tears

When you’re falling I will catch you
You don’t have to fall that far
You can make it, I will be there
You were broken from the start

When you were a child
You’d dream all day long
You’d dream of the future
And get lost in your songs

Now that time is gone
It’s lost for you now
Words long forgotten
Forgotten somehow

When you’re falling I will catch you
You don’t have to fall that far
You can make it, I will be there
You were broken from the start"
24,But Not Tonight ,"Oh God, it's raining 
But I'm not complaining 
It's filling me up 
With new life 

The stars in the sky 
Bring tears to my eyes 
They're lighting my way 
Tonight 

And I haven't felt so alive 
In years 

Just for a day 
On a day like today 
I'll get away from this 
Constant debauchery 

The wind in my hair 
Makes me so aware 
How good it is to live 
Tonight 

And I haven't felt so alive 
In years 

The moon 
Is shining in the sky 
Reminding me 
Of so many other nights 
But they're not like tonight 

Oh God, it's raining 
And I'm not containing 
My pleasure at being 
So wet 

Here on my own 
All on my own 
How good it feels to be alone 
Tonight 

And I haven't felt so alive 
In years 

The moon 
Is shining in the sky 
Reminding me 
Of so many other nights 
When my eyes have been so red 
I've been mistaken for dead 
But not tonight"
25,Caroline's Monkey  ,"Caroline knows how fragile we are
With hope as our faith
We look to the stars
Caroline's monkey is crying again
There's no satisfaction
On Caroline's train

Caroline leaks through holes in her skin
Her promise of sweetness
Forgiveness and everything
Caroline's monkey coos in her ear
Drives like a demon
Through Caroline's tears

Caroline feels the ice in her veins
The minutes and hours
The naming of days
Caroline said her dreams never end
For Caroline's monkey
And Caroline's friends

Fading's better than failing
Falling's better than feeling
Folding's better than losing
Fixing's better than healing
Sometimes

Caroline's monkey claws at her back
Colder than winter
Darker than black
Caroline's monkey is hungry again
Running with scissors
On needles and pins

Caroline's monkey lives where she lays
Sleeps like a thief
And steals through the days
Caroline's monkey makes up all the fun
Leaves chaos and ruin
On Caroline's tongue

Caroline knows how fragile we are
With hope as our faith
We look to the stars
Caroline's monkey is crying again
There's no satisfaction
On Caroline's train

Fading's better than failing
Falling's better than feeling
Folding's better than losing
Fixing's better than healing
Sometimes"
26,Clean ,"Clean
The cleanest I've been 
An end to the tears 
And the in-between years 
And the troubles I've seen 

Now that I'm clean 
You know what I mean 

I've broken my fall 
Put an end to it all 
I've changed my routine 
Now I'm clean 

I don't understand 
What destiny's planned 
I'm starting to grasp 
What is in my own hands 

I don't claim to know 
Where my holiness goes 
I just know that I like 
What is starting to show 

Sometimes 

Clean 
The cleanest I've been 
An end to the tears 
And the in-between years 
And the troubles I've seen 

Now that I'm clean 
You know what I mean 

I've broken my fall 
Put an end to it all 
I've changed my routine 
Now I'm clean 

As years go by 
All the feelings inside 
Twist and they turn 
As they ride with the tide 

I don't advise 
And I don't criticise 
I just know what I like 
With my own eyes 

Sometimes 

Clean 
The cleanest I've been 
An end to the tears 
And the in-between years 
And the troubles I've seen 

Now that I'm clean 

Sometimes

You know what I mean 

I've broken my fall 
Put an end to it all 
I've changed my routine 
Now I'm clean 

Sometimes

Now that I'm clean 
The cleanest I've been"
27,Comatose ,"Comatose, almost 
You've got me dreaming 
Slipping in 
And Sliding out 
Of conscious feeling 

Take a light 
Start the flame 
Play the game 
I am lost 
In your eyes 
Hypnotised 
Here I believe 
Dreams never deceive 

Comatose, almost 
You've got me dreaming 
Slipping in 
And sliding out 
Life has no meaning 

Bodies move 
Colours change 
Girl you're strange 
Here inside 
I'm at home 
I'm alive 

Don't be afraid 
I'm floating away 

Comatose, almost 
You've got me dreaming 
Slipping in 
And sliding out 
Of conscious feeling 

Comatose, almost 

Comatose, almost 

Comatose"
28,Come Back ,"Come back, come back to me
I'll be waiting, patiently
Come back, come back to me
I'll be waiting here patiently

Walking a thin white line, between love and hate
Wasting all of my time, in another world
In another place
I could use a little company
A little kindness could go a long way

Weeks turn into months
Months turn into years
Reaching the same conclusions
Gathering up the fear

Come back, come back to me
I'll be waiting, patiently
Come back, come back to me
I'll be waiting here patiently

Light will always shine in the heart of you
In truth and in reality
Only blindness can hide it away
I could use a little restraint
A little kindness can go a long way

Weeks turn into months
Months turn into years
Reaching the same conclusions
Gathering up the fear
Living the same delusion
Gathering of the fear

Come back"
29,Coming Back To You ,"Maybe I'm still hurting I can't turn the other cheek but you know that I still love you 
It's just that I can't speak I looked for you in everyone and they called me on that too 
I lived alone but I was only coming back to you they're shutting down the factory now just 
When all the bills are due and the fields they're under lock and key 
Though the rain and the sun come through and springtime starts and then it stops in the name of 
Something new and all my senses rise against this coming back to you and they're handing down my 
Sentence now and I know what I must do another mile of silence while I'm coming back to you there are 
Many in your life and many still to be Since you are a shing light there's many that you'll see but 
I have to deal with envy when you choose the precious few who've left their pride on the other side of 
Coming back to you even in your arms I know I'll ever get it right even when you bend to give me comfort 
In the night I've got to have your word on this or none of it is true and all I've said is just instead of 
Coming back to you"
30,Condemnation ,"Condemnation
Tried 
Here on the stand 
With the book in my hand 
And truth on my side 

Accusations 
Lies 
Hand me my sentence 
I'll show no repentance 
I'll suffer with pride 

If for honesty 
You want apologies 
I don't sympathize 
If for kindness 
You substitute blindness 
Please open your eyes 

Condemnation 
Why 
Because my duty 
Was always to beauty 
And that was my crime 

Feel elation 
High 
To know I can trust this 
Fix of injustice 
Time after time 

If you see purity 
As immaturity 
Well it's no surprise 
If for kindness 
You substitute blindness 
Please open your eyes"
31,Corrupt ,"I could corrupt you
In a heartbeat
You think you're so special
Think you're so sweet
What are you trying
Don't even tempt me
Soon you'll be crying
And wishing you'd dreamt me

You'll be calling out my name
When you need someone to blame

I could corrupt you
It would be easy
Watching you suffer
Girl, it would please me
But I wouldn't touch you
With my little finger
I know it would crush you
My memory would linger

You'd be crying out in pain
Begging me to play my games

I could corrupt you
It would be ugly
They could sedate you
But what good would drugs be
But I wouldn't touch you
Put my hands on your hips
It would be too much to
Place my lips on your lips

You'd be calling out my names
Begging me to play my games"
32,Cover Me ,"I've felt better
I've been up all night
I can feel it coming
The morning light

The air is so cold here
It's so hard to breathe
We better take cover
Will you cover me?

Way up here with the Northern lights
Beyond you and me
I dreamt of us in another life
One we've never reached

And you know we're sinking
We could fade away
I'm not going down
Not today

The air is so cold here
Too cold to see
We have to take cover
Cover me

Way up here with the Northern lights
Beyond this broken bars
I pictured us in another life
Where we're all super stars"
33,Damaged People ,"We’re damaged people 
Drawn together 
By subtleties that we are not aware of 
Disturbed souls 
Playing out forever 
These games that we once thought we would be scared of 

When you’re in my arms 
The world makes sense 
There is no pretence 
And you’re crying 
When you’re by my side 
There is no defence 
I forget to sense I’m dying 

We’re damaged people 
Praying for something 
That doesn’t come from somewhere deep inside us 
Depraved souls 
Trusting in the one thing 
The one thing that this life has not denied us 

When I feel the warmth of your very soul 
I forget I’m cold 
And crying 
When your lips touch mine 
And I lose control 
I forget I’m old 
And dying"
34,Dangerous ,"The things you do
Aren't good for my health
The moves you make
You make for yourself
The means you use
Aren't meant to confuse
Although they do
They're the one's that I would choose

I wouldn't want it any other way
You wouldn't let me any way

Dangerous
The way you leave me wanting more
Dangerous
That's what I want you for
Dangerous
When I am in your arms
Dangerous
Know I will come to harm

The lies you tell
Aren't meant to deceive
They're not there
For me to believe
I've heard
Your vicious words
You know by now
It takes alot to see me hurt

I couldn't take it any other way
But there's a price I have to pay

Dangerous
The way you leave me wanting more
Dangerous
That's what I want you for
Dangerous
When I am in your arms
Dangerous
Know I will come to harm

Dangerous
Dangerous
Dangerous
Dangerous

Dangerous
The way you leave me wanting more
Dangerous 
That's what I want you for
Dangerous
When I am in your arms
Dangerous
Know I will come to harm

Dangerous
The way you leave me wanting more
Dangerous
That's what I want you for
Dangerous
When I am in your arms
Dangerous
Know I will come to harm
Dangerous"
35,Death's Door ,"Well I'm knocking on Death's door
Will I take my rest
Among the blessed?

Mother are you waiting?
Father are you pacing?
I'm coming home

I'm knocking on Death's door
Will I take my rest
In my sunday best?

Mother are you anxious?
Father are you gracious?
I'm coming home

I've been away too long
For so long it was strong
I've been away too long
I know that it was wrong
But I'm coming home

Well I'm knocking on Death's door
Will I take my rest?
Have I passed the test?

Mother are you praying?
Father I'm saying
I'm coming home"
36,Dirt ,"DIRT

Ooh, I've been dirt
And I don't care
Ooh, I've been dirt
And I don't care

'Cause I'm burning inside
'Cause I'm burning inside
I'm the fire of life
Yeah alright

Ooh, I've been hurt
And I don't care
Ooh, I've been hurt
And I don't care

'Cause I'm burning inside
'Cause I'm burning inside

And do you feel it
Said do you feel it when you touch me
I said do you feel it when you touch me

I'm a fire
Well there's a fire
Yeah, alright

It's just a burning inside
It's just a burning inside
Said do you feel it
Said do you feel it when you cut me
Said do you feel it when you cut me

There's a fire
There's a fire
A fire
Inside

It was just a dreaming"
37,Don't say you love me ,"You'll be the killer
I'll be the corpse
You'll be the thriller
And I'll be the drama, of course

If you play the sinner
I'll play the stain
If you play the winner
I'll be your permanent pain

I'll be the boredom
You, the desire
I'll be the catcalls
And you'll be the sound of the choir

You, anesthetic
I'll be the scream
You'll be the promise
And I'll be the end of your dreams

So don't say you love me
'Cause you'll never love me

You'll be the flowers
That some lover sent
I'll be the goodbye
Note that is hiding in them

You are the singer
I am the song
The tune that will linger
The bitter taste left on your tongue

So don't say you love me
How could you love me?

Your flowers and the make-believe
The secrets and the notes you keep
The promises left on the sheets
You'll never love me
Fool your friends, believe your lies
Make amends and alibis
In the end you can't disguise
That you'll never love me

You'll be the killer
I'll be the corpse
You'll be the laughter
And I'll be the punchline, of course"
38,Down In The Boondocks ,"Down in the boondocks,
down in the boondocks
people put me down,
‘cause that’s the side of town
I was born in
I love her, she loves me,
but I don’t fit in her society
lord have mercy on a boy from
down in the boondocks

Every night I watch the lights
from the house upon the hill
I love a little girl who lives up there
and I guess I always will
but I don’t dare knock upon her door,
‘cause her daddy is my boss man
so I got to try to be content,
to see her whenever I can goin’

Down in boondocks,
down in the boondocks

One fine day I’ll find a way
to move from this old shack
I’ll hold my head up like a king
and I never will look back
until that day I’ll work and slave,
and I’ll save every dime
but tonight she’ll have to steal away
to see me one more time,
goin

Down in the boondocks,
down in the boondocks
people put me down,
‘cause that is the side of town
I was born in
I love her, she loves me,
but I don’t fit in her society
lord have mercy on a boy from
down in the boondocks
lord have mercy on a boy from
down on the boondocks"
39,Dream on ,"Can you feel a little love?

As your bony fingers close around me 
Long and spindly 
Death becomes me 
Heaven, can you see what I see?

Hey you pale and sickly child 
You're death and living reconciled 
Been walking home a crooked mile 

Paying debt to karma 
You party for a living 
What you take won't kill you 
But careful what you're giving 
Mmm

There's no time for hesitating 
Pain is ready, pain is waiting 
Primed to do it's educating 

Unwanted, uninvited kin 
It creeps beneath your crawling skin 
It lives without, it lives within' you 

Feel the fever coming 
You're shaking and twitching 
You can scratch all over 
But that won't stop you itching 

Can you feel a little love?
Can you feel a little love?

Dream on, dream on 

Mmm, mmm, mmm
Blame it on your karmic curse
Oh, shame upon the universe
It knows, it's lines
It's well rehearsed

It sucked you in, it dragged you down
To where there is no hallowed ground
Where holiness is never found

Paying debt to karma
You party for a living
What you take won't kill you
But careful what you're giving

Can you feel a little love?
Can you feel a little love?

Dream on, dream on

Can you feel a little love?
Can you feel a little love?

Dream on, dream on
Dream on, dream on"
40,Dreaming Of Me ,"Light switch
Man switch 
Film was broken only then 
All the night
Views tomorrow 
Dancing with a distant friend 

Filming and screening 
I picture 
The scene 
Filming and dreaming 
Dreaming of me, yeah

And so we left 
Understanding 
Clean cuts on the sounding past 
Talked of sad
I talked of war 
I laughed and climbed the rising cast 

Filming and screening 
I picture 
The scene 
Filming and dreaming 
Dreaming of me, yeah

Quickly 
I remembered
Fused and saw a face before
Timing reason
Understanding
Like association hall

Filming and screening 
I picture 
The scene 
Filming and dreaming 
Dreaming of me, yeah

Dreaming of me 
Just dreaming of me 
It's only me 
Just me"
41,Dressed In Black ,"She is dressed in black again 
And I'm falling down again 
Down to the floor again 
I'm begging for more again 
But oh, what can you do 
When she's dressed in black 

My mind wanders endlessly 
On paths where she's leading me 
With games that she likes to play 
And words that she doesn't say 
Not when we're alone 
And she's dressed in black 

As a picture of herself 
She's a picture of the world 
A reflection of you 
A reflection of me 
And it's all there to see 
If you only give in 
To the fire within 

Dressed in black again (x4)

Shadows fall onto me 
And she stands there over me 
And waits to encompass me 
I lay here helplessly 
But oh, what can you do 
When she's dressed in black 

Dressed in black again (x8)"
42,Enjoy the Silence ,"Words like violence 
Break the silence 
Come crashing in 
Into my little world 
Painful to me 
Pierce right through me 
Can't you understand?
Oh, my little girl 

All I ever wanted 
All I ever needed 
Is here in my arms 
Words are very unnecessary 
They can only do harm 

Vows are spoken 
To be broken 
Feelings are intense 
Words are trivial 
Pleasures remain 
So does the pain 
Words are meaningless 
And forgettable

All I ever wanted 
All I ever needed 
Is here in my arms 
Words are very unnecessary 
They can only do harm 

All I ever wanted 
All I ever needed 
Is here in my arms 
Words are very unnecessary 
They can only do harm 

All I ever wanted 
All I ever needed 
Is here in my arms 
Words are very unnecessary 
They can only do harm 

Enjoy the silence"
43,Eternal ,"Oh little one
I will protect you
And surround you with my love
As well as any man can
As well as any man could

I will be there for you
Always
And when the black clouds rises
And the radiation falls
I will look you in the eye
And kiss you
And give you all my love
As well as any man can
As well as any man could

You are my eternal
Eternal
Love"
44,Everything Counts ,"The handshake 
seals the contract 
From the contract 
there's no turning back 
The turning point of a career 
In Korea being insincere 
The holiday was fun-packed 
The contract, still intact 

The grabbing hands 
grab all they can 
All for themselves - after all 

It's a competitive world 
Everything counts in large amounts 

The graph on the wall 
Tells the story of it all 
Picture it now see just how 
The lies and deceit gained
a little more power 
Confidence - taken in 
By a sun tan and a grin 

The grabbing hands 
grab all they can 
All for themselves - after all
The grabbing hands 
grab all they can 
All for themselves - after all
It's a competitive world

Everything counts
in large amounts

The grabbing hands 
Grab all they can 
Everything counts
in large amounts"
