,Title,Lyrics
38,Double Bass ,"All of which makes me anxious
At times unbearably so"
39,DoYaThing (ft. André 3000 & James Murphy) ,"I'm a pale imitator of the boy in the sky
With a cap in his hand and another in his tie
I'm the light in the mall when the power is gone
The shadow in the corner, just playin' along
I'ma lay right in my bed, I'm rolling aside
But if I get a car (Uh), I'm roamin' to ride
Because I know if I ever chill of leavin' you
You've got a folding chair, and you don't know what to do
You talk

You wanna do it, but you don't know what you're doin', baby
(Ah-ah-ah-ah)
You wanna feel it, but you don't know what you're feelin', good night
(All right, how are we doing?)

And if you're thinking that I don't know what you're thinkin', baby
(Ah-ah-ah-ah)
You're done with thinking and I'm going out and making it right
(All right, how do you do?)

I'm impregnable, incredible, the setting of quo
I'm late in my ride, n' not a heart and so' on
I got a Saturday night, and nothing is dead
And if I ever had to do it, well, you know I wouldn't care
I just kicked down, I love when I'm seen
Yeah, and if I wanna call back, the message is free
Then there's a fire, a ray, a now out the sun
And if you get popped here, you get 'em a lot
You get a heart, bake

You wanna do it, but you don't know what you're doin', baby
(Ah-ah-ah-ah)
You wanna feel it, but you don't know what you're feelin', good night
(All right, how are we doing?)

And if you're thinking that I don't know what you're thinkin', baby
(Ah-ah-ah-ah)
You're done with thinking and I'm going out and making it right
(All right, how do you do?)

Every time we try, we get nowhere
Wouldn't it be nice if we were just normal people, yeah?
Tryin' so hard to act like we don't care (Hmmm)
But it's true, you do, nothin' is left, so I guess I'm right

New word: Onomateopoeia (Boom)
Quit actin' like you don't wanna be here
Fuck around and get jumped like leap year
Glock and a glove make you really wanna leave me a...
...lone, get the fuck on, go'n
Okay, okay, okay, back to the happy songs
Rap ain't nothin' but an auto-talkin' kit
My girl look pretty up there ridin' dick
My plaid past, my solid future
Astronaut ass and a gorgeous coochie
I'm an outcast, but you're into me
Summer got mad 'cause winter blew me
That Juicy Fruit, that splooshie-sploosh
Generation X on bloop-de-bloop
Get duked out, or get dookie-duked
Er'rybody hit the floor, we through the roof
Like a chimney, now come in me
How come it be, some lame, man
Nigga talkin' 'bout ""Aww, he don't rap enough""
But y'all rap a lot and I'm like ""Wrap it up, hoe""
Ye ain't Scarface, ye ain't Willie D
Ye ain't Bushwick, ye ain't killin' me
Better play with ya ma'fuckin' mama
Betcha still stay witcha ma'fuckin' mama
Keep sleepin' on me, I'ma rock my pajamas
In the daytime, I swear, I promise
Dare a nigga say somethin', tear a nigga face off
How come blacks don't play baseball?
Y'all white, know y'all can taste all this fly shit
I stay finna take off

Do ya damn thing, do ya thing-a-thing
Do ya damn thing, do ya thing-a-thing
Do ya damn thing, do ya thing-a-thing
Ye ain't fresh squeezed juice, nigga, you that Tang

Do ya damn thing, do ya thing-a-thing
Do ya damn thing, do ya thing-a-thing
Do ya damn thing, do ya thing-a-thing
Well, is you really Slick Rick? Nope, you just ain't a thing

Bet it up, head erupts
A lava language and a vocal volcanic
If it ain't fixed, don't broke it, don't panic
If it ain't this, it ain't shit, goddammit
If it ain't this, it ain't dope, it don't flush
And if it ain't hip or don't hop, well then hush
""Man, they sound like,"" ""Man, they stole yo',""
""Man, they look like"": Nope, it ain't us

Ah, do ya damn thing, do ya thing-a-thing
Do ya damn thing, do ya thing-a-thing
Do ya damn thing, do ya thing-a-thing
Is you really Slick Rick? No, you just ain't a thing

Do ya damn thing, do ya thing-a-thing
Do ya damn thing, do ya thing-a-thing
Do ya damn thing, do ya thing-a-thing
Ye ain't fresh squeezed juice, nigga, you that Tang

Every time we try, we get nowhere
Wouldn't it be nice if we were just normal people, yeah?
Tryin' so hard to act like we don't care (I 'on't care)
But it's true, you do, nothin' is left, so I guess I'm right

Flip the page, our days are revelations
Space is strange, doctor, I've got no patience!
Oh, it's all a part of the process (Okay, okay)
Nothin's new, it's true, cool, I admit, shit, I guess you're right!"
40,Dracula ,"(This is good for 
the blood!) 

The percentage of us tow the line 
The rest of us out of reach 
Everybody party time 
Some of us will never sleep again 

Dracula 
Dracula dracula 
Dracula dracula 

The percentage of us tow the line 
The rest of us out of reach 
Everybody party time 
Some of us will never sleep again 

Dracula 
Dracula dracula 
Dracula dracula 
"
41,Dub Dumb ,"[humming]
Yo, little ma witch in a hole in my vibe, me pause in a magical world miralizing mo’, come on!
They hope the dog made mo’ magic blood, London man go inside you, ah!
Jungle by jungle, jumping on to beat em’ up, come to ring and sing in ma sign mo’
Pop pop, judging the fucking greed mo, that’s what the oath is speaking of, ah!
Ellen pools who’ll floating catchin’ more, URG, no, I’ll speakin’ and catchin’ more
In green days girls want me scatchin’ more, red pool’s girls yo scatchin’ more, ah!
Which boy is off the crew? Which of ‘em’s common and respects you?
Hold ‘em boy, mus’ i-ah-oh lemme’ decapite a boy turntable a knife
Which boy is off the “click-click”, if a boy could decide my gal-gal fixed kick-kick
Hold ‘em boy-boy, fixed kick-kick, URG URG URG URG…"
42,El Manana ,"Summer don't know me no more
He got mad, that's all

Summer don't know me
He just left me low in myself
'Cause I do know love
From you that
Just dying'

I saw that day
Lost my mind
Lord, I'm fine
Maybe in time
You'll want to be mine

Don't stop the bud when it comes
It's the dawn, you'll see
Money won't get there
Ten years passed tonight, you'll flee
If you do that
I'll be sworn
To find you


I saw that day,
Lost my mind
Lord, I'm fine
Maybe in time
You'll want to be mine

I saw that day,
Lost my mind
Lord, I'm fine
Maybe in time
You'll want to be mine

Maybe in time
You'll want to be mine
Maybe in time
You'll want to be mine
Maybe in time
You'll want to be mine"
43,Empire Ants ,"Oh joy's arise
The sun has come again too hold you
Sailing out the doldrums of the week
The polyphonic prairies here, it's all around you
It's all around you, out here

And if the whole world is crashing down
Fall through space out of mind again
Where the emptiness we leave behind on warm air rising
Blows all the shadows far away

The falling alcohol empire, is here to hold you
Rooling out and haunted till it sinks

Little memories, marching on
Your little feet, working the machine
Will it spin? will it sore?
My little dream, working the machine

Soothe like a wave
and crash far
Closing in on the moon
And who we are

Little memories
Your little feet, working the machine
Will it spin? will it sore?
My little dream, working the machine

Soothe like a wave
and crash far
Closing in on the moon
And who we are"
44,Every planet we reach is dead ,"I lost my leg like I lost my way 
So no loose ends
Nothing to see me down 
How are we going to work this out? 

Dreams aren't bad, our heads are mad
I love the girl
But God only knows 
It's hetting hard to see the sun coming through 
I love you... 
But what are we going to do? 

Picture, I'm a dreamer
I'll take you deeper 
Down to the sleepy glow 
Time is a low.. 
Don't you know? 
What are we going to do? 

When you go down
All this sick and selfless days
All it does is fall in
I want to see you 
I love you... 
But what are we going to do?"
45,Faust ,"[Zapis japoński]
仕事の後に　目がさめる
なにかしなくちゃ
仕事の後に

仕事の後に　目がさめる
なにかしなくちゃ
仕事の後に

After a hard day（仕事の後に）
It's time to wake up（目がさめる）
I need a make-up（なにかしなくちゃ）
After a hard day（仕事の後に） 

After a hard day 
It's time to wake up 
I need a make-up 
After a hard day


[Transkrypcja]
Shigoto no ato ni 
Me ga sameru 
Nani ka shinakucha 
Shigoto no ato ni 

Shigoto no ato ni 
Me ga sameru 
Nani ka shinakucha 
Shigoto no ato ni 

After a hard day (Shigoto no ato ni) 
It's time to wake up (Me ga sameru) 
I need a make-up (Nani ka sinakucha) 
After a hard day (Shigoto no ato ni) 

After a hard day 
It's time to wake up 
I need a make-up 
After a hard day"
46,Feel Good Inc. ,"Ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha-ha, Feel Good
Sha, sha ba da, sha ba da, Feel Good
Sha, sha ba da, sha ba da, Feel Good
Sha, sha ba da, sha ba da, Feel Good
Sha, sha ba da, sha ba da, Feel Good
Sha, sha ba da, sha ba da, Feel Good
Sha, sha ba da, sha ba da, Feel Good
(Change) Sha, sha (Change) ba da (Change), sha ba da (Change)
(Change) Sha, sha (Change) ba da (Change), sha ba da (Change)

City's breaking down on a camel's back
They just have to go 'cause they don't know whack
So while you fill the streets, it's appealing to see
You won't get undercounted 'cause you're damned and free
You got a new horizon, it's ephemeral style
A melancholy town where we never smile
And all I wanna hear is the message beep
My dreams, they got her kissing, 'cause I don't get sleep, no

Windmill, windmill for the land
Turn forever hand in hand
Take it all in on your stride
It is ticking, falling down
Love forever, love is free
Let's turn forever, you and me
Windmill, windmill for the land
Is everybody in?

Laughin' gas these hazmats, fast cats
Linin' 'em up like ass cracks
Play these ponies at the track
It's my chocolate attack
Shit, I'm steppin' in the heart of this here (yeah)
Care Bear rappin' in harder this year (yeah)
Watch me as I gravitate, ha-ha-ha-ha-ha!
Yo, we gon' ghost town this Motown
With yo' sound, you in the blink
Gon' bite the dust, can't fight with us
With yo' sound, you kill the Inc. 
So don't stop, get it, get it (get it)
Until you're cheddar head
And watch the way I navigate
ha-ha-ha-ha-ha 

(Ha! Ha-ha-ha-ha-ha-ha-ha...)

Sha, sha ba da, sha ba da, Feel Good
Sha, sha ba da, sha ba da, Feel Good
Sha, sha ba da, sha ba da, Feel Good
Sha, sha ba da, sha ba da, Feel Good

Windmill, windmill for the land
Turn forever hand in hand
Take it all in on your stride
It is ticking, falling down
Love forever, love is free
Let's turn forever, you and me
Windmill, windmill for the land
Is everybody in?

Don't stop, get it, get it
Peep how your captain's in it
Steady, watch me navigate
ha-ha-ha-ha-ha!
Don't stop, get it, get it
Peep how your captain's in it
Steady, watch me navigate
ha-ha-ha-ha-ha!

(Ha! Ha-ha-ha-ha-ha-ha-ha...)

Sha, sha ba da, sha ba da, Feel Good
Sha, sha ba da, sha ba da, Feel Good
Sha, sha ba da, sha ba da, Feel Good
Sha, sha ba da, sha ba da, Feel Good

(...ha-ha-ha)"
47,Fifa 2002 Theme ,"It's the music that we choose
It's the music that we choose
It's the music that we choose
It's the music that we choose (dayay it's the)
It's the music that we choose
It's the music that we choose
It's the music that we choose
It's the music that we choose

The world is spinning too fast
I'm buying lead Nike shoes
to keep myself teathered
to the days I tried to lose (dayay it's the)
My momma said to slow down
you must make your own shoes
stop dancing to the music
Of Gorillaz in a happy mood (dayay it's the)

Keep a mild groove on
They do the bump (it's the music that we choose)
They do the bump (It's the music that we choose)
They do the bump (It's the music that we choose)
They do the bump (It's the music that we choose) (dayay it's the)
They do the bump (it's the music that we choose)
They do the bump (it's the music that we choose)
They do the bump (it's the music that we choose)
They do the bump (it's the music that we choose) (Here you go)

Get the cool (na-nana-na na na)
Get the cool shoe shine (na-nana-na)
Get the cool (na-nana-na na na)
get the cool shoe shine (na-nana-na)
get the cool (na-nana-na na na)
get the cool shoe shine (na-nana-na)
get the cool (na-nana-na na na)
get the cool shoe shine (na-nana-na)

There's a monkey in the jungle
Watching a vapour trail
Caught up in the conflict
between his brain and his tail (dayay it's the)
And If it's time's elimination
We've got nothing to lose
Please repeat the message
It's the music that we choose (dayay it's the)

Keep a mild groove on
They do the bump (it's the music that we choose)
They do the bump (It's the music that we choose)
They do the bump (It's the music that we choose)
They do the bump (It's the music that we choose) (dayay it's the)
They do the bump (it's the music that we choose)
They do the bump (it's the music that we choose)
They do the bump (it's the music that we choose)
(it's the music that we choose)

Get the cool (na-nana-na na na)
Get the cool shoe shine (na-nana-na)
Get the cool (na-nana-na na na)
get the cool shoe shine (na-nana-na)
get the cool (na-nana-na na na)
get the cool shoe shine (na-nana-na)
get the cool (na-nana-na na na)
get the cool shoe shine (na-nana-na)

They do the bump
They do the bump
They do the bump
They do the bump (dayay it's the)
They do the bump (it's the music that we choose)
They do the bump (it's the music that we choose)
They do the bump (it's the music that we choose)
They do the bump (it's the music that we choose)(keepin our groove on)
Ok bring it down yeah we gonna break out

Get the cool (na-nana-na na na)
Get the cool shoe shine (na-nana-na)
Get the cool (na-nana-na na na)
get the cool shoe shine (na-nana-na)
get the cool (na-nana-na na na)
get the cool shoe shine (na-nana-na)
get the cool (na-nana-na na na)
get the cool shoe shine (na-nana-na)
Get the cool (na-nana-na na na)

[repeat x2]
Get the cool shoe shine (na-nana-na)It's the music that we choose
Get the cool (na-nana-na na na)It's the music that we choose
Get the cool shoe shine (na-nana-na)It's the music that we choose
Get the cool (na-nana-na na na)It's the music that we choose
Get the cool shoe shine (na-nana-na)It's the music that we choose
Get the cool (na-nana-na na na)It's the music that we choose
Get the cool shoe shine (na-nana-na)It's the music that we choose"
48,Fire coming out of the Monkey's head ,"Once upon a time at the foot of a great mountain 
There was a town where the people known as Happyfolk lived 
Their very existence a mystery to the rest of the world 
Obscured as it was by great clouds 

Here they played out their peaceful lives 
Innocent of the litany of excess and violence 
That was growing in the world below 
To live in harmony with the spirit of the mountain called Monkey was enough 
Then one day Strangefolk arrived in the town 
They came in camouflage, hidden behind dark glasses 
But no one noticed them: they only saw shadows 
You see, without the Truth of the Eyes, the Happyfolk were Blind. 

Falling out of aeroplanes and hiding out in holes 
Waiting for the sunset to come, people going home 
Jump back from behind them and shoot them in the head 
Now everybody dancing the dance of the dead 
The dance of the dead, the dance of the dead 

In time, Strangefolk found their way into the high reaches Of the mountain 
And it was there that they found the caves of unimaginable Sincerity and Beauty 
By chance, they stumbled upon the Place Where All Good Souls Come to Rest 
The Strangefolk, they coveted the jewels in these caves Above all things 
And soon they began to mine the mountain 
Its rich seam fueling the chaos of their own world 
Meanwhile, down in the town 
The Happyfolk slept restlessly their dreams invaded by Shadowy figures digging away at their souls 
Every day, people would wake and stare at the mountain 
Why was it bringing darkness into their lives 
And as the Strangefolk mined deeper and deeper into the Mountain, holes began to appear 
Bringing with them a cold and bitter wind that chilled the Very soul of them up 
For the first time, the Happyfolk felt fearful for 
They knew that soon the Monkey would soon stir from its Deep sleep 
And then came a sound, distant first 
It grew into castrophany so immense it could be heard far Away in space 
There were no screams 
There was no time 
The mountain called Monkey had spoken 
There was only fire 
And then, nothing 

Oh little town in U.S.A, your time has come to see 
There's nothing you believe you want 
But where were you when it all came down on me 
Did you call me now? "
49,Fire Flies ,"If you see me floatin' too many times
My face will be painted in these white brick lines

'Cause all my fear's invading
All the crazies put on buses and sent up here to find you
Livin' on the limits

And if you say goodbye too many times
The sentinels will find me and switch me off this time

'Cause all my fear's invading
All the crazies put on buses and sent up here to find you
Livin' on the limits

If all you ever get from the sonnet is the count of the fall of man
Every calling cost made to your heart
You were in the kind of game that put the force in me
I was ever chasing fireflies

Sometimes I follow a firefly
It takes me into the night
Baby, I just survive
I got drunk, I'm sorry
Am I losing you?
Sometimes I follow a firefly
It takes me into the night
Baby, I just survive
I got drunk, I'm sorry
Am I losing you?

If all you ever get from the sonnet is the count of the fall of man
Every calling cost made to your heart
You were in the kind of game that put the force in me
I was ever chasing fireflies"
50,FM ,"Worry the bottle mamma, it’s grapefruit wine 
Kick off your high heel sneakers, it’s party time 
Girls don’t seem to care what’s on 
As long as it plays till dawn 
Nothin’ but blues and Elvis 
And somebody else’s favorite song 

Give her some funked up music, she treats you nice 
Feed her some hungry reggae, she’ll love you twice 
Girls don’t seem to care tonight 
As long as the mood is right 

No static at all 
No static at all 
No static at all 
FM - no static at all 

Give her some funked up music she treats you nice 
Feed her some hungry reggae she’ll love you twice 
Girls don’t seem to care tonight 
As long as the mood is right 

No static at all 
No static at all 
No static at all 
FM - no static at all 
"
51,Friday 13th (ft. Octavian) ,"[Verse 1: Octavian]
I been drinkin' and smokin' too much, that shit damages
Gimme a lot, I can do it myself, I can manage it
Two Xans, I gotta leave, and you know how it is
You and me, we can take on the world, we can be savages

[Pre-Chorus: Octavian]
I called my dealer, said, ""Share the white with all of us"" (Light)
I told him, ""We've been so nice, don't turn on us"" (Don't turn on us)
Is it funny how the time flies by (Flies by) so fast?
If we do all of these lines, we go up

[Chorus: Octavian]
(Oh) And if I look into your eyes, I make you realize (Oh)
I can realize, oh (I can realize)

[Break: Octavian]
Fuck, I meant to just, rhyme to this (Rap to this)
(Ayy) Ayy, go hard as shit man

[Verse 2: Octavian]
It's definitely goin' down (Down)
Find a paigon on the strip, spin him 'round (Spin him 'round)
Big man talkin' shit 'til we pin him down (Pin him down)
Big man talkin' shit 'til we lick him down (Until I lick him down)
Far enough, I'ma spin it 'round
Put the big **** in your belly then spin it 'round (Spin it 'round)
You can ask Kembo if I been about
Free him out (Free him out), I don't need to get the pictures out

[Pre-Chorus: Octavian]
I called my dealer, said, ""Share the white with all of us""
I told him, ""We've been so nice, don't turn on us"" (Don't turn on us)
Is it funny how the times flies by (Flies by) so fast?
If we do all of these lines (These lines), we go up

[Chorus: Octavian]
(Oh) And if I look into your eyes, I make you realize (Oh)

[Bridge: Octavian]
You know that we can be immortal, immortal
Are you loyal? Yeah (Oh, immortal)
I'm just prayin' that she loyal, is she loyal? Yeah
We coil, yeah (Is she loyal)
I don't talk too much, man
Have they got mine?
Cryin' out finally, and a little mercy (Oh)
I don't talk too much, man
Came out silent
Came out silent
Came out silent
Came out silent

[Outro: 2D & Octavian]
Oh, it's a beautiful day (Is she loyal?)
Oh, it's a beautiful day (Is she loyal? Is she loyal?)
Oh, it's a beautiful day (Immortal, immortal)
(Oh, it's a beautiful day) I don't talk too much, man
Have they got mine?
Cryin' out finally, and a little mercy
I don't talk too much, man
Came out silent (Immortal)"
52,Garage Palace ,"Oh, Palace Flows
Rain falls from the heavens
To my palace rooftop
When the light shines through it
I feel more exposed
Will it ever change here?
We'll just never know
Stimulation I'm in need of
See the time is of the essence
And this clock doesn't own a home
Rain falls from the heavens
To my palace rooftop
When the light shines through
I feel more exposed

[Verse 1: Little Simz]

In tune
By myself
On it, my mind is my weakness
Wear your strength, you might surprise yourself
Never deny yourself
I live in the space is my thesis
I know you need this
I know you need this
I'm prone to run out of pieces
That might connect to something bigger
All in your mind, could follow me
You should consider
Look at the time, I'm probably later than ever
What did you find?
Well come in here, and lit them with pressure
I look to the heavens and I saw open gates
I walked up and then I pause
What the fuck did you do this for?
Wish me luck when that midnight falls
Memories of a past life
Can this be this is our time?
Can this be this is our time?
Come on

[Verse 2: Little Simz]

In stillness
Known to the world, do you feel this?
Trapped in my mind
Hope I can find solitude
I'm connecting all of these pieces
I know you need this
I know you need this
I'm folding, unleash the beast
Unknown is what I would be
If my whole purpose here wasn't to speak
Now look at the time
I know that I'm early today
What did you find?
You giving up or running away?
I gazed to the stars
And this view can't be shared
There are no other eyes in this room
Mean the words when you sing your tune
Free as a bird when I intake fumes
Memories of this past life
Can it be this is our time?
Can it be this is our time?
Come on"
53,Ghost train ,"Here they come to steal my soul 
Ghost train 
Wait it out until I know 
Ghost train 
Trying not to feel like... 
Ghost train 
Moving up until I go go 
Ghost train 
She was not... 
Ghost train 
Trying to hear in my heart 
Ghost train 
Trying not to feel like... 
Ghost train 
Moving up until I'm taught to your side 
Ghost train 

Yeah yeah yeah 
Ghost train 

Got suicide for my baby 
Ghost train 
Living up until I'm... 
Ghost train 
Seeing like I'm... 
Ghost train 
Moving up and taught I'm a weapon 
Ghost train 
Yeah yeah yeah yeah yeah 
Ghost train 
Yeah yeah yeah yeah yeah 
Ghost train 
I see myself pretend how to get there 
Ghost train 
... down a poisoned ... 
Ghost train 

Come on come on come on! 
Ghost train! 
Come on come on come on! 
Ghost train train train 

Got suicide for my baby 
Ghost train 
Living up untilI ... 
Ghost train 
Seeing like I'm... 
Ghost train 
Moving up and taught I'm a weapon 
Ghost train 
Yeah yeah yeah yeah yeah 
Ghost train 
Yeah yeah yeah yeah yeah 
Ghost train 
I see myself pretend how to get there 
Ghost train 
... down a poisoned ... 
Ghost train 

(middle bit...) 

Come on come on come on! 
Ghost train! 
Come on come on come on! 
Ghost train! 
"
54,Glitter Freeze ,"Where's North from here?

(Morse code spells out ""Plastic Beach"")

It was the glitter freeze
Listen
You wouldn't credit
Or believe this

Ship in port!"
55,Gorillaz on my mind ,"Keep a mild groove on! 

Yeah, you can't keep a Gorilla out this motherfucker 
Yeah, yo, oh my God, oh my God 
Gorillaz runnin' down on you real hard 
Oh my God, oh my God 
Gorillaz runnin' down on you real hard 
Yo they call me Redman on stage slash Gorilla 
So big I ride on back of vans like Mogilla 
My chest is hairy as fuck my back as well 
Shit my granddad was built like a half a well 
We rip through cell doors we don't ask for bail 
Happy Gilmore Gorilla whooping ass for real 
Beat you down till they knock me for a Nike jail 
Then I'm back on purple hills so I can jack the jill 
They pass the thrill I'm drunk tipsy punk 
My sweat called whisky I'm looking for Lewinsky 
So I can get head, done, get off me girl 
I'm crooked like white folks dancin offbeat 
Gangsta, I'm waitin for that egg to cross me 
Shut up, now you gotta pay for morphine 
We are them Gorillaz you starvin the fillers 
We deep like parlement members with car in the ?? 

Yo, I hear Gorillaz goin' 
All my Gorillaz goin' 
The Brick City Gorillaz goin' 
N.Y. Gorillaz goin' 
Californian Gorillaz goin' 
My Florida Gorillaz goin' 
My Texas Gorillaz goin' 
Shack Town Gorillaz goin' 


Here you go! 
Get the cool 
Get the cool shoe shine 
Get the cool 
Get the cool shoe shine 


Yo, who's that hey? It's Mighty Joe Young 
Lights, camera, action, roll drums 
Now let me ask you what it feel like 
What a banana in your tail pipe 
Immortal I walk the jungle with my balls showin 
See me coming, better leave like when bar closing 
At the bar posing with my Shawn cold brim 
On the bra to get her bra open 
See a Gorilla take it they don't ask 
I'm pissed on the bar's desk with laid on cash 
My whole state, I'm a grown ass man 
Soul survivor I write with Bobby Womack hands 
Holding me down when I'm the one 
The last one with a bomb and the timer on 
You are them Gorillaz you starvin the fillers 
We deep like parlement members with car in the ?? 

Yo, I hear Gorillaz goin' 
Yo, my Gorillaz goin' 
My Minnesota Gorillaz goin' 
My Detroit Gorillaz goin' 
My Oakland Gorillaz goin' 
My Indiana Gorillaz goin' 
My Atlanta Gorillaz goin' 
Yo, my Canada Gorillaz goin' 
I hear Gorillaz goin' 
Yo, I hear Gorillaz goin' 
Yo, I hear Gorillaz goin' 
Yo, all my Gorillaz goin' 
Ha, I hear Gorillaz goin' 
Yo, I hear Gorillaz goin' 
Yo, all my Gorillaz goin' 


Here you go! 
Get the cool (Gorillaz) 
Get the cool shoe shine (Gorillaz) 
Get the cool (Gorillaz) 
Get the cool shoe shine (Gorillaz) "
56,Halfway to the Halfway House (feat. Peven Everett) ,"[Verse 1: Peven Everett]
I, I wait
What ya gotta say now?
When I pick you out baby
What ya gotta say now?
You're coming on to me, just
We're going to religion
Like water, we're moving baby
And we're running through life's cycles
This is the ego shaking
We need to escalate it
We're only halfway to the lover waiting

[Refrain: Peven Everett &Choir]
Halfway, halfway to the halfway house
We're not takers

[Verse 2: Peven Everett]
We're feeling the same chill
It's giving momentum
We're feeling the same thrill
Whatever we do, trust
Imagine a broadcast, the central in mountain
You say that you want your cherryade fountain

[Chorus: Peven Everett & Choir]
Cherry (Cherry)
Cherryade fountain
I found mercy (I found mercy)
I found mercy (I found mercy)

[Bridge: Peven Everett & Choir]
Play piano, I'll sing mercy
Cherry-ch-ch-ch-cherry, baby
Cherry, cherryade fountain
I found mercy (I found mercy)
I found mercy (I found mercy, mercy, mercy, mercy, mercy, mercy, mercy, mercy)
Swim in the light!
(Mercy, mercy, mercy, mercy)
Gotta get out!
(Mercy, mercy, mercy, mercy)

[Chorus (Variation): Peven Everett & Choir]
Cherry (Cherry)
Cherryade fountain
(Cherryade fountain)
I found mercy (I found mercy)
I found, I found
I found mercy (I found mercy)
I found, I found, I found, I found mercy baby
I found
Cherry, cherryade fountain
I found mercy (I found mercy)
I found, I found
I found mercy (I found mercy)

[Outro: Peven Everett]
Do that, G
I found mercy"
57,Hallelujah Money (feat. Benjamin Clementine) ,"Here is our tree
That primitively grows
And when you go to bed
Scarecrows from the far east
Come to eat
Its tender fruits
And I thought the best way to perfect our tree
Is by building walls
Walls like unicorns
In full glory
And galore
And even stronger
Than the walls of Jericho
But glad then my friend
Out in the field we shall reap a better day
What we have always dreamt of having
Are now for the starving
It is love, that is the root of all evil
But not our tree
And thank you my friend
For trusting me

Hallelujah
(Hallelujah)
Hallelujah money
(Past the chemtrails)
Hallelujah money
(Hallelujah money)
Hallelujah money
(Hallelujah money)
Hmmm
Hallelujah money
(Hallelujah)
Hallelujah money
(Oooh)

How will we know?
When the morning comes
We are still human
How will we know?
How will we dream?
How will we love?
How will we know?

Don't worry, my friend
If this be the end, then so shall it be
Until we say so, nothing will move
Ah, don't worry
It's not against our morals
It's legal tender
Touch, my friend
While the whole world
And whole beasts of nations desire
Power

When the morning comes
We are still human
How will we know?
How will we dream?
How will we love?
How will we know?

(Hallelujah money)
Hallelujah money
(Past the chemtrails)
Hallelujah money
(Hallelujah money)
Hmmm
Hallelujah money
(Hallelujah money)
Hallelujah money
(Oooh)
Hallelujah money
Hallelujah money
Hallelujah
Hallelujah money!"
58,Happy landfill ,"The feeling in 
Guts to the brain 
It means you got it coming and you ain't got a change
Their only attire 
Is a typical vice 
But if it gets you well, well you ain't being nice, no 
No! 

So follow the lights
Till they cut up your eyes 
You won't be even seeing if you ain't growing lies 
Then bought all the shit 
That should never be sold 
They put a gun above it and a narrow behold 

We are the happy landfill 
We are the happy landfill 
All right! 

The feeling in 
Guts to the brain 
It means you got it coming and you ain't got chain 
Their only attire 
Is a typical vice 
But if it gets you well, well you ain't being nice, no 
No! 

So follow the lives 
Till they cut up your eyes 
You won't be even seeing if you ain't growing lies 
Then bought all the shit (we are the happy landfill) 
That should never be sold (we are the happy landfill) 
They put a gun above it and a narrow behold"
59,Highway (Under Construction) ,"Well, I'm builiding a highway back,
back to the heart of thing
No love left to walk back,
back to the heart of things

So, I'm building above and back
All our city gone red
When I get it all from you,
I'm gonna get it all, true, true

It's so cold and I say goodbye
People holding a meaning, why?
But you never let the car get in
For holding on the sound of swim

Did you want a wind and a sail
It would take a boat
All of the wind and roud
Say what you want don't bring 
anything back to me

Cause I'm old and I will say goodbay
Hoping to run out of our own life
If I get a lot from you
I'll make it all come true"
60,Hillbilly Man ,"Drive away,
As in lonesome south
Like a real straight-shooter
Three lanes full

Drive away,
As in lonesome south
Like a real straight-shooter
Three lanes full

Gotta ride in my heart
Get em going down,
You don't have to be a start,
To, to get them going round

Even if you try to move,
Wheel it to your right,
So get on, on the driving wheel,
Save it for a round,

Hillbilly, Hillbilly, Hillbilly Man now

Got a ride in my heart
See I'm going down
Cut up by the ball front,
Shoot a jamboree,
Just a cold lighted day,
Like a memory,
Just a cold lighted day,
Slip a line on me,

Hillbilly, Hillbilly, Hillbilly Man now"
61,Hip albatross ,"Every dead body that is not exterminated becomes one of Them. It gets up and kills! The people it kills get up and Kill! 

I was born a zombie 
I´a creep 
From the sea 

I was born a zombie 
I´a creep 
By the sea 

I´ve got an alternative 
Let´s get in that ol´ whirly bird over there, 
Find us an island some place, get greased up 
And spend what time we got left soaking up some sunshine "
