,Title,Lyrics
34,Diamonds are forever ,"Diamonds are forever,
They are all I need to please me,
They can stimulate and tease me,
They won't leave in the night,
I've no fear that they might desert me.

Diamonds are forever,
Hold one up and then caress it,
Touch it, stroke it and undress it,
I can see every part,
Nothing hides in the heart to hurt me.

I don't need love,
For what good will love do me?

Diamonds never lie to me,
For when love's gone,
They'll luster on.


Diamonds are forever,
Sparkling round my little finger.
Unlike men, the diamonds linger;
Men are mere mortals who
Are not worth going to your grave for.



I don't need love,
For what good will love do me?
Diamonds never lie to me,
For when love's gone,
They'll luster on.



Diamonds are forever, forever, forever.
Diamonds are forever, forever, forever.
Forever and ever."
35,Do I Wanna Know ,"Have you got colour in your cheeks?
Do you ever get that fear that you can't shift 
The type that sticks around like summat* in your teeth?
Are there some aces up your sleeve?
Have you no idea that you're in deep?
I've  dreamt about you nearly every night this week
How many secrets can you keep?
'Cause there's this tune I found 
That makes me think of you somehow 
And I play it on repeat
Until I fall asleep spilling drinks on my settee

(Do I wanna know)
If this feeling flows both ways?
(Sad to see you go)
Was sorta hoping that you'd stay
(Baby we both know)
That the nights were mainly made for saying things 
That you can't say tomorrow day

Crawling back to you
Ever thought of calling when you've had a few?
'Cause I always do
Maybe I'm too 
Busy being yours to fall for somebody new
Now I've thought it through
Crawling back to you

So have you got the guts?
Been wondering if your heart's still open 
And if so I wanna know what time it shuts
Simmer down and pucker up
I'm sorry to interrupt
It's just I'm constantly on the cusp 
Of trying to kiss you
I don't know if you feel the same as I do
But we could be together if you wanted to

(Do I wanna know)
If this feeling flows both ways?
(Sad to see you go)
Was sorta hoping that you'd stay
(Baby we both know)
That the nights were mainly made for saying things 
That you can't say tomorrow day

Crawling back to you (crawling back to you)
Ever thought of calling when you've had a few? (you've had a few)
'Cause I always do ('cause I always do)
Maybe I'm too (maybe I'm too busy) 
Busy being yours to fall for somebody new (busy...)
Now I've thought it through
Crawling back to you

(Do I wanna know)
If this feeling flows both ways?
(Sad to see you go)
Was sorta hoping that you'd stay
(Baby we both know)
That the nights were mainly made for saying things 
That you can't say tomorrow day

(Do I wanna know?)
Too busy being yours to fall
(Sad to see you go)
Ever thought of calling darling?
(Do I wanna know?)
Do you want me crawling back to you?



* “Summat” is Yorkshire slang for “something.”"
36,Do me a favour ,"Well the mourning was complete
There was tears on the steering wheel dripping on the seat
Several hours or several weeks
I'd have the cheek to say they're equally as bleak

It's the beginning of the end, the car went up the hill
And disappeared around the bend, ask anyone they'll tell you that
It's these times that it tends
To start to breaking off, to start to fall apart
Hold on to your heart

Do me a favour and break my nose
Do me a favour and tell me to go away
Do me a favour and stop asking questions

She walked away, well her shoes were untied
And the eyes were all red
You could see that we'd cried, and I watched and I waited
'Till she was inside, forcing a smile and waving goodbye

Curiousity becomes a heavy load
Too heavy to hold, too heavy to hold
Curiousity becomes a heavy load
Too heavy to hold, will force you to be cold

And do me a favour, and ask if you need some help
She said, do me a favour and stop flattering yourself
And to tear apart the ties that bind, perhaps fuck off might be too kind
Perhaps fuck off might be too kind"
37,Don't Forget Whose Legs You're On ,"The painted faces congregate
In the mating season
To second homes
They go alone
In no rush leave 'em
And there's a fountain
And a scimitar
Shaped yellow light
And it picks you up
And cuts you down to size

The people there
And the furniture
Start to seem important
And a whole lot more
You catch the floor
With a vivid and absortant sharpened arc
Like the scimitar
Shaped yellow light
That picks you up
And cuts you down to size

Oh I had questions for the tap dancer
Sat on my lap
And she had child-proof caps on her answers
Stolen blower blow me a stone
And show me that handsome enhancer
She had a rock on her throttle
And a brown glass bottle full of
Shavings from the sun
Although those shoes affect your step
Don't forget whose legs you're on

There's a fountain and a scimitar
Shaped yellow light
And it picks you up
And cuts you down to size"
38,Don't Sit Down 'Cause I've Moved Your Chair ,"Break a mirror, roll the dice
Run with scissors through a chip pan fire fight
Go into business with a grizzly bear
But just don’t sit down cause I’ve moved your chair

Find a well known hard man and start a fight
Wear your shell suit on bonfire night
Fill in a circular hole with a peg that’s square
But just don’t sit down cause I’ve moved your chair

Oooh yeah yeah yeah

Bite the lightning and tell me how it tastes
Kung fu fighting on your rollerskates
Do the macarena in the devil’s lair
But just don’t sit down cause I’ve moved your chair

Oooh yeah yeah yeah"
39,Electricity ,"Darlin’, tell me something I don’t know
Be my baby, be my GTO
Call me something no one else calls me
I forget how I want it, that electricity

Well, my heart was breaking and got left unlocked
Didn’t see you sneak in, but I’m glad you stopped
Tell me something I don’t already know
Like how'd you get your kisses to fill me with electricity?

Love like locked horns, love like dominos
Be my midnight, be my ebb and flow
I forget how I want it, how it crept up on me
It takes over, electricity

And my heart was breaking and got left unlocked
Didn’t see you sneak in, but I’m glad you stopped
Tell me something I don’t already know
Like how'd you get your kisses to fill me with electricity?

Separated, there I face it
Love like thunder, love like falling snow

Tell me something I don’t already know
Like how'd you get your kisses to fill me with electricity?"
40,Evil Twin ,"You've never met before
But still she greets you like a long lost rock and roll
She's definitely one of those
But you'll go wherever she goes

And when my body and my mind
Both start talking at the exact same time
Trying to think of ways to make her mine
But they're difficult to find

It's not what I need
No, your love's not what I need
So don't give it to me

And she said: ""Oh, well I knew this will sound cold
But I really have to go
Oh, it's not that I'm not free
There's nowhere I need to be
It's just your love's not what I need
So don't give it to me""

It's not what I need
No, your love's not what I need
So don't give it to me

She said: ""Baby, how can I believe you
How can I believe you when you can't believe your luck?""
No point sticking to the plan when it's going slow

It's more a hunger than a thirst
You'll break it out the second time
Before you know about the first
Looks well-equipped to leave you in the lurch
But you'll let her do her worst

And it's not hard to tell
It's obvious the other angels' faces fell
When she told them that she had to go
Troubled wings and overcoat for something colorful
Tha' knows

It's not what I need
No, your love's not what I need
So don't give it to me
No, your love's not what I need
So don't give it to me
No, your love's not what I need
So don't give it to me
No, your love's not what I need
So don't give it to me
Your love's not what I need"
41,Fake Tales Of San Francisco ,"Fake Tales of San Francisco
Echo through the room
More point to a wedding disco
Without a bride or groom

There's a super cool band yeah
With their trilbys and their glasses of white wine
And all the weekend rock stars in the toilets
Practicing their lines

I don't want to hear you
(Kick me out, kick me out)
I don't want to hear you know
(Kick me out, kick me out)         x2

Fake Tales of San Francisco
Echo through the air
And there's a few bored faces in the back
All wishing they weren't there

And as the microphone squeaks
A young girl's telephone beeps
Yeah she's dashing for the exit
she's running to the streets outside
""Oh you've saved me,"" she screams down the line
""The band was f**king wank
And I'm not having a nice time""

I don't want to hear you 
(Kick me out, kick me out)
I don't wanna hear, you know
(Kick me out, kick me out)
Yeah but his bird thinks it's amazing, though
So all that's left
Is the proof that love's not only blind but deaf

He talks of San Francisco, he's from Hunter's Bar
I don't quite know the distance
But I'm sure that's far
I'm sure that's pretty far

I'd love to tell you all my problem
You're not from New York City, you're from Rotherham
So get off the bandwagon, and put down the handbook

Get off the bandwagon and put down the handbook"
42,Feels Like We Only Go Backwards ,"It feels like I only go backwards, baby
 Every part of me says go ahead
 I got my hopes up again, no no, not again
 Feels like we only go backwards darling

 I know that you think you sound silly when you call my name
 But I hear it inside my head all day 
 Then I realize I'm just holding on to the hope that maybe your feelings don't show

 It feels like I only go backwards, baby
 Every part of me says go ahead
 I got my hopes up again, no no, not again
 Feels like we only go backwards darling

 Sea of all this indecision isn't me, oh no
 Cause I decided long ago if that's the way it seems to go
 We draw us apart to get to something real, it feels

 It feels like I only go backwards, baby
 Every part of me says go ahead
 I got my hopes up again, no no, not again
 It feels like I only go backwards, baby
 It feels like I only go backwards, baby
 Every part of me says go ahead
 I got my hopes up again, no no, not again
 It feels like I only go backwards, baby"
43,Fire And The Thud ,"You showed me my tomorrow 
Beside a box of matches 
A welcome threatening stir 

My hopes of being stolen 
Might just ring true 
Depends who you prefer 

But if it's true you're gonna run away 
Tell me where 
I'll meet you there 

Am I snapping the excitement 
If I pack away the laguther 
And tell you how it feels 

And does burden come to meet ya 
If I've questions of the feature that runs on your dream wheel 

The day after you stole my heart, 
Everything I touched told me it would be better shared with you 

And you're hiding in my soup 
And the book reveals your face 
And there's a splashing in my eyelids 
The concentration continually breaks 

I did request the mark you cast 
Didn't heal as fast 
I hear your vioce in silences 
Will the teasing of the fire be followed by the thud? 

And the jostling crowd 
You're not allowed to tell the truth 
And the photobooth's a liar 
And the sharpened explanations 
But theres no screaming reason to inquire 
I'd like to poke them in their prying eyes with things they never see if it smacks in their temples"
44,Fireside ,"I can’t explain but I want to try
There’s this image of you and I
And it goes dancing by in the morning and in the night time
There’s all these secrets that I can’t keep
Like in my heart there’s that hotel suite 
And you lived there so long it’s kinda strange now you’re gone

I’m not sure if I should show you what I’ve found
Has it gone for good or is it coming back around?
Isn’t it hard to make up your mind
When you’re losing and your fuse is fireside

There’s all those places we used to go
And I suspect you already know
But that place on Memory Lane you liked 
Still looks the same but something about it’s changed

I'm not sure if I should show you what I've found
Has it gone for good or is it coming back around?
Isn't it hard to make up your mind
When you’re losing and your fuse is fireside

And I thought I was yours forever
Maybe I was mistaken
But I just cannot manage to make it through the day 
Without thinking of you lately

I’m not sure if I should show you what I’ve found
Has it gone for good or is it coming back around?
Isn’t it hard to make up your mind
When you’re losing and your fuse is fireside"
45,Fluorescent Adolescent ,"You used to get it in your fishnets
Now you only get it in your night dress
Discarded all the naughty nights for niceness
Landed in a very common crisis
Everything's in order in a black hole
Nothing seems as pretty as the past though
That Bloody Mary's lacking a tabasco
Remember when you used to be a rascal?

Oh that boy's a slag
The best you ever had
The best you ever had
Is just a memory and those dreams
Weren't as daft as they seemed
Not as daft as they seemed
My love when you dreamed them up

Flicking through a little book of sex tips
Remember when the boys were all electric?
Now when she tells she's gonna get it
I'm guessing that she'd rather just forget it
Clinging to not getting sentimental
Said she wasn't going but she went still
Likes her gentlemen not to be gentle
Was it a Mecca dauber or a betting pencil?

Oh that boy's a slag
The best you ever had
The best you ever had
Is just a memory and those dreams
Weren't as daft as they seemed
Not as daft as they seemed
My love when you dreamed them up

Oh, Flo, where did you go?
Where did you go?
Where did you go?

Falling about
You took a left off Last Laugh Lane
You were just sounding it out
But you're not coming back again

Falling about
You took a left off Last Laugh Lane
You were just sounding it out
But you're not coming back again

You used to get it in your fishnets
Now you only get it in your night dress
(Falling about)
Discarded all the naughty nights for niceness
Landed in a very common crisis
(You took a left off Last Laugh Lane)
Everything's in order in a black hole
Nothing seems as pretty as the past though
(You were just sounding it out)
That Bloody Mary's lacking a tabasco
Remember when you used to be a rascal?
(You're not coming back again)"
46,Four Out Of Five ,"Advertise in imaginative ways
Start your free trial today
Come on in, the waters lovely
Look you could meet someone you like during the meteor strike
It is that easy
Lunar surface on a Saturday day night
Dressed up in silver and white with
Coloured old grey whistle test lights

Take it easy for a little while
Come and stay with us
It’s such an easy flight
Cute new places keep on popping up
Since the exodus it’s all getting gentrified
I put a taqueria on the roof
It was well reviewed
Four stars out of five
And that’s unheard of

Bridge and tunnel on the starlight express
The head of special effects in my mind’s eye
Hokey cokey with the opposite sex
The things you try to forget
Doesn’t time fly?
I’m in no position to give advice
I don’t want to be nice
And you know that

Take it easy for a little while
Come and stay with us
It’s such an easy flight
Cute new places keep popping up around Clavius
It’s all getting gentrified
The information action ratio is the place to go
And you will not recognise the old headquarters

All the nights that never happened and the days that don't exist
At the information action ratio
The only time that we stop laughing is to breathe or steal a kiss
I can get you on the list for all the clubs
I can lift you up another semitone

Take it easy for a little while
(Take it easy for a little while)
Come and stay with us
It’s such an easy flight
Cute new places keep on popping up
(Cute new places keep on popping up)
Since the exodus, it’s all getting gentrified
The information action ratio
(The information action ratio) is the place to go
Four stars out of five

Take it easy for a little while
(Take it easy for a little while)
Come and stay with us
Now, it’s such an easy flight
Cute new places keep on popping up
(Cute new places keep on popping up)
Around Clavius, it’s all getting gentrified
I put a taqueria on the moon
(The information action ratio)
It got rave reviews
Four stars out of five

Take it easy for a little while
(Take it easy for a little while)
Come and stay with us
Four stars out of five
Take it easy for a little while
(Take it easy for a little while)
Come and stay with us
Four stars out of five
Take it easy for a little while
(Take it easy for a little while)
Come and stay with us
Four stars out of five
(Take it easy for a little while)
Four stars out of five"
47,Fright lined dining room ,"You thrive on dancing in our laps
Before the more familiar chaps
And oh the curtain leads to fever


We watched a womaniser cry
And in the last sip you and I
Declared we might require a breather


I am the truth true through and I
Can feign excitement fluently
As solid as I can busk shock


With well presented merriment
And I know all too well
I shouldn't break the key off in the lock

And the tumble splits the frame, revealing silken fits
In the fright lined dining room
Throw a gaze towards them while they feast


The days drag their heels when you're not there to crack the whip
And the weeks wait to burst like a sachet of brass

The old pantomime villian follows my coat
And he hides where it hangs and he spies through the slats


And meanwhile in the desert's only costume shop
The cowls hang and wait to rot away the identities of the willing

Drowned bags of sugar in the night
Rocketing shuttered doors despite
The shop not opening for hours

You can itch, flap, and whistle
And try to avoid the talk
As I scribbled over drivel you were snoring, showing off

The tumble splits the frame, revealing silken fits
In the fright lined dining room
Throw a gaze towards them while they feast"
48,From Ritz To The Rubble ,"Last night these two bouncers
And one of em's alright
The other one's the scary one
His way or no way, totalitarian
He's got no time for you
Looking or breathing
How he dosen’t want you to
So step out the queue
He makes examples of you
And there's nowt you can say
Behind they go through to the bit where you pay
And you realize then that it's finally the time
To walk back past ten thousand eyes in the line
And you can swap jumpers and make another move
Instilled in your brain you've got something to prove
To all the smirking faces and the boys in black
Why can't they be pleasant?
Why can't they have a laugh?
He's got his hand in your chest
He wants to give you a duff
Well secretly I think they want it all to kick off
They want, arms flying everywhere and
Bottles as well it's just
Something to talk about
A story to tell you

Well I'm so glad they turned us all away we'll put it down to fate

I thought a thousand million things that I could never think this morning

Got too deep, but how deep is too deep?

This town's a different town today
This town's a different town to what it was last night
You couldn't have done that on a Sunday

That girl's a different girl today
That girl's a different girl to her you kissed last night
You couldn't have done that on a Sunday

Last night what we talked about
It made so much sense
But now the haze has ascended
It don't make no sense anymore"
49,Golden Trunks ,"Last night when my psyches 
Subcommittee sang to me in it's scary voice
You slowly dropped your eyelids
When true love takes a grip it leaves you without a choice

And in response to what you whispered in my ear
I must admit sometimes I fantasize about you too

The leader of the free world 
Reminds you of a wrestler wearing tight golden trunks
He's got himself a theme tune
They play it for him as he makes his way to the ring

And in response to what you whispered in my ear
I must admit sometimes I fantasize about you too

And in a daytime
Bendable figures with a fresh new pack of lies
Summat else to publicise

I'm sure you've heard about enough
So in response to what you whispered in my ear
I must admit sometimes I fantasize about you too"
50,Hello You ,"Lego Napoleon movie written in noble gas-filled glass tubes underlined in sparks
I'll admit it's elaborate for a waking thought
Vortex to vortex, The Business they call Show
Hasn't ever been this pumped up before
Hello Gruesome, there's just enough time left to swing by and re-address the start
If you call and have them pull around the car and stop specialising in stories from the road

Hello you
Still dragging out a long goodbye?
I ought to apologise
For one of the last times

As that meandering chapter reaches its end and leaves us in a thoughtful little daze
This electric warrior's motorcade shall burn no more rubber down that boulevard
Read the message I left on the thank you card
Overtaking the tractor, waiting for sets of winds and bends to level out again
Picking your moment along a country lane
The kind where the harmonies feel right at home

Hello you
Still dragging out a long goodbye?
I ought to apologise
For one of the last times

Taking a dive into your crystal ball
I've snorkelled on the beaches fruitlessly
Why not rewind to Rawborough Snooker Club?
I could pass for seventeen if I
Just get a shave and catch some Zzz"
51,"Hold On, We're Going Home ","I got my eyes on you, you're everything that i see
I want your hot love and emotion endlessly
I can't get over you, you put your mark on me
I want your high love and emotion endlessly
Cause you're a good girl and you know it
You act so different around me
Cause you're a good girl and you know it
I know exactly who you could be

Ref:
Just hold on we're going home
Just hold on we're going home
It's hard to do these things alone
Just hold on we're going home

I got my eyes on you, you're everything that i see
I want your hot love and emotion endlessly
I can't get over you, you left your mark on me
I want your high love and emotion endlessly
Cause you're a good girl and you know it
You act so different around me
Cause you're a good girl and you know it
I know exactly who you could be

Ref:
Just hold on we're going home (going home)
Just hold on we're going home (going home)
It's hard to do these things alone (things alone)
Just hold on we're going home

You're the girl, you're the one
I gave you everything i love
You think there's something, baby
You think there's something, baby
You're the girl, you're the one
I gave you everything i love
You think there's something, baby
You think there's something

Ref:
Just hold on we're going home (going home)
Just hold on we're going home (going home)
It's hard to do these things alone (things alone)
Just hold on we're going home, yeah
Just hold on we're going home (going home)
Just hold on we're going home (going home)
Just hold on we're going home (going home)
Just hold on we're going home (going home)"
52,I Ain't Quite Where I Think I Am ,"Freaky keypad by the retina scan
And I've been given good reason to believe
I ain't quite where I think I am
But it's always worth half of that
You know the face but you can't see past
The disco strobes in the stumbling blocks
Wait, there's the other island now

Formation displays of affection fly over (eyes roll back)
And I can see both islands now

It's the intermission
Let's shake a few hands
Blank expressions invite me to suspect
I ain't quite where I think I am
Stackable party guests
To fill the awkward silеnces
The disco strobes in thе stumbling blocks
Wait, there's the other island now

Formation displays of affection fly over (Eyes roll back)
And I can see both islands now

From my vantage point
A spare set of tingles will race up your spine, if I get it my way

Looks like the Riviera
Is coming into land
Early predictions would seem to suggest
I ain't quite where I think I am

Formation displays of affection flying over (Eyes roll back)
And I can see both islands now"
53,I Bet You Look Good On The Dancefloor ,"Stop making the eyes at me
I'll stop making the eyes at you
And what it is that surprises me
Is that I don't really want you to
And your shoulders are frozen (cold as the night)
Oh, but you're an explosion (you're dynamite)
Your name isn't Rio, but I don't care for sand
And lighting the fuse might result in a bang with a bango

I bet that you look good on the dancefloor
I don't know if you're looking for romance or
I don't know what you're looking for
I said, I bet that you look good on the dancefloor
Dancing to electro-pop like a robot from 1984
Well, from 1984

I wish you'd stop ignoring me
Because you're sending me to despair.
Without sound, yeah, you're calling me
And I don't think it's very fair
That your shoulders are frozen (cold as the night)
Oh, but you're an explosion (you're dynamite)
Your name isn't Rio, but I don't care for sand
And lighting the fuse might result in a bang with a bango

I bet that you look good on the dancefloor
I don't know if you're looking for romance or
I don't know what you're looking for
I said, I bet that you look good on the dancefloor
Dancing to electro-pop like a robot from 1984
Well, from 1984

Oh no, there ain't no love, no 
Montague's or Capulets
Just banging tunes in DJ sets and
Dirty dancefloors and dreams of naughtiness

Well, I bet that you look good on the dancefloor
I don't know if you're looking for romance or
I don't know what you're looking for
I said, I bet that you look good on the dancefloor
Dancing to electro-pop like a robot from 1984
From 1984"
54,I Haven't Got My Strange ,"When I got back from fixing my hair, 
you were directing traffic.
Letting your story slip on the snow as 
if the transmission was automatic.
It's arguable 
that I shouldn't have been there.
It was fortunate timing.
I had a hole in the pocket 
of my favourite coat 
and my love dropped 
into the lining.
(Have you got your strange?)
Not on me. I haven't got my strange
(Have you got your strange?)
Not on me
You can't sleep 
until you've sat 
on the steps to weep 
until you feel like 
you've wept yeah.
(As long as you don't forget your strange)
(Have you got your strange?)
No, not on me. I haven't got my strange
I've better fetch my strange.
I haven't got my strange."
55,I Wanna Be Yours ,"I wanna be your vacuum cleaner
Breathing in your dust
I wanna be your Ford Cortina
I will never rust

If you like your coffee hot
Let me be your coffee pot
You call the shots babe
I just wanna be yours

Secrets I have held in my heart
Are harder to hide than I thought
Maybe I just wanna be yours
I wanna be yours, I wanna be yours
Wanna be yours
Wanna be yours
Wanna be yours

Let me be your leccy meter 
And I'll never run out
And let me be the portable heater 
That you'll get cold without

I wanna be your setting lotion (Wanna be)
Hold your hair in deep devotion (How deep?)
At least as deep as the Pacific Ocean
I wanna be yours

Secrets I have held in my heart
Are harder to hide than I thought
Maybe I just wanna be yours
I wanna be yours, I wanna be yours
Wanna be yours
Wanna be yours
Wanna be yours
Wanna be yours
Wanna be yours
Wanna be yours
Wanna be yours


I wanna be your vacuum cleaner
Breathing in your dust
I wanna be your Ford Cortina
I will never rust

I just wanna be yours (Wanna be yours)
I just wanna be yours (Wanna be yours)
I just wanna be yours (Wanna be yours)"
56,I Want It All ,"Blind faith, heartache
Mind games, mistakes
My sweet fireball
My sweet rigmarole
I want it all
I want it all

Old dogs, new tricks
Can you feel it?
Space age country girl
Stone cold miracle
I want it all
I want it all

And then suddenly it hit me 
It’s a year ago
Since I drank miniature whiskey 
And we shared your Coke
Said ain’t it just like you to kiss me a 
And then hit the road
Leave me listening to The Stones
2000 Light Years From Home

Shoo-Wop, Shoo-Wop
I want it all"
57,I.D.S.T ,"I wrote i was here, IDST, on the bathroom mirror, IDST
 IDST
 IDST
 IDST

 IDST
 IDST
 IDS... T


 I wrote Mark for Jenny. IDST
 With a drawing compass, on the backseat
 IDST
 IDST
 IDST

 IDST
 IDST
 IDS...T

 IDST
 oooh
 IDST
 oooh
 IDST
 oooh

 IDS...T"
58,If You Found This It's Probably Too Late ,"Under constant correction,
A fraud,
A fraud,
Someone's perception, trying not to bore
Im a cold-hearted kidda,
Applaud
Applaud
If you're the highest bidder, I'm yours

You figure out pathetic sets
We're not sure of the etiquette
We think out pathetic sets

We're not sure of the etiquette

And if you found this it's probably too late
Clinically cynical, hereditary hate
If you found this it's probably too late
Approaching the pinnacle and running out of mates

If we concentrate on being off the cuff
Not sure we're ready but probably rough
Frightened that honesty isn't enough
And it's nothing on the early stuff "
59,"If You Were There, Beware ","If you were there, beware 
The serpent soul pinchers
350, no thank yous and nobody flinches
Go on girl, go on, give us something gruesome
We require your grief, the thugs help the thieves 
As they're trying to rob the words from her gob 
And take the swords to the innocents

If you were there, beware
The serpent soul pinchers
Can't you sense she was never meant to fill column inches
Haven’t you had enough, what you're trying to dig up isn't there to be dug
The thieves help the thugs 
As they're trying beat the good grace of a sweetheart
Out to the point she'll comply

Why leave her on her own?
If I'd have known then I wouldn't have said it
I wouldn't have said it, if I would have known
Why leave her on her own?
If I predicted tears then I wouldn't have said it
I wouldn't have said it, if I would have known

There's a circle of witches, ambitiously vicious they are
And our attempts to remind them of reason won't get us that far
I don't know what it is that they want
I don't know what it is that they want
But I haven't got it to give
And she hasn't got it to give"
60,Is This It ,"Can't you see I'm trying? I don't even like it
I just lied to get to your apartment
Now I'm staying there just for a while
I can't think, 'cause I'm just way too tired

Is this it?
Is this it?
Is this it?

Said they'd give you anything you ever wanted
When they lied, I knew it was just stable
Children trying hard not to realize
I was sitting right behind you

Dear, can't you see? It's them, it's not me
We're not enemies, we just disagree
If I was like him, all dissing his pa
He changes his mind, says I went too far
We all disagree, I think we should disagree, yeah

Is this it?
Is this it?
Is this it?

Can't you see I'm trying? I don't even like it
I just lied to get to your apartment
Now I'm staying there just for a while
I can't think, 'cause I'm just way too tired"
61,Jet Skis On The Moat ,"Jet skis on the moat
They shot it all in CinemaScope
As though it's the last time you're gonna ride
Showstoppers anonymous
Come over here and give your buddy a hug
So much for deciding not to let it slide
Is there something on your mind
Or are you just happy to sit there and watch
While the paint job dries?
When it's over, you're supposed to know
Lights out on the Wonderpark
Your sawtoothed lover boy was quick off the mark
That's long enough in the sunshine for one night
Didn't recognise you through the smoke
Pyjama pants and a Subbuteo cloak
You know that it's alright if you wanna cry
Is there something on your mind
Or are you just happy to sit there and watch
While the paint job dries?
When it's over, you're supposed to know
Jet skis on the moat
They shot it all in CinemaScope
As though it's the last time you're gonna ride"
62,Joining The Dots ,"Try and think of something colourful for this season,
Pull the wool over the gullible for no reason
You are all I have these days, shake it up and run away
With the night squabbling behind you

From the smoke in your hair to the blood in your bruise 
And the bows on the shoes you kicked off
I'm joining the dots
I'm joining the dots

I thought I heard them talking in their sleep yesterday
And I tried but I just can't believe a word they say
Hurry up, they'll be here soon, sleeping in the afternoon
While the rain is trying to prove a point outside

From the smoke in your hair to the blood in your bruise
And the bows on the shoes you kicked off
I'm joining the dots
I'm joining the dots
I'm joining the dots

Those people make me calm
Can't the flame come up to the moth for a change?
Darling if it's all the same to you, I'll have you to myself

Joining the dots
I'm joining the dots"
63,Katy on a mission ,"In this room of darkness I ain't undercover
But that won't stop my prowess rubbing off on to another
Elevating higher as my body's moving lower
Now I've reached my element you better move over

But he doesn't he blocks my way
I try to push past but he wants to play
So I sip his drink as I hold his gaze

As we erupt in to the room
I feel the sub go boom
A feeling easy to resume
This right here I swear will end too soon
Sinking to the tune
As I inhale the fumes
A feeling easy to resume
This right here I swear will end to soon

My limbs seem to move what the beat dictates to me
I push in to the middle the sound becomes a part of me
Taking me back to that sweet familiarity
Watching my adrenalin rise I feel the eyes on me

Sip the bottle now don't be slow
Keep up with me as we lose control
Keep up with me as we lose control

As we erupt in to the room
I feel the sub go boom
A feeling easy to resume
This right here I swear will end too soon
Sinking to the tune
As I inhale the fumes
A feeling easy to resume"
64,Knee Socks ,"You got the lights on in the afternoon
And the nights are drawn out long
And you're kissing to cut through the gloom
With a cough drop coloured tongue

And you were sitting in the corner with the coats all piled high
And I thought you might be mine
In a small world on an exceptionally rainy Tuesday night
In the right place and time

When the zeros line up on the twenty four hour clock
When you know who's calling even though the number is blocked
When you walked around your house wearing my sky blue Lacoste
And your knee socks

Well you cured my January blues
Yeah you made it all alright
I got a feeling I might have lit the very fuse
That you were trying not to light

You were a stranger in my phone book I was acting like I knew
'Cause I had nothing to lose
When the winter's in full swing and your dreams just aren't coming true
Ain't it funny what you'll do?

When the zeros line up on the twenty four hour clock
When you know who's calling even though the number is blocked
When you walked around your house wearing my sky blue Lacoste
And your knee socks

The late afternoon the ghost in your room 
That you always thought didn't approve of you knocking boots
Never stopped you letting me get hold of the sweet spot 
By the scruff of your knee socks

You and me could have been a team
Each had a half of a king and queen seat
Like the beginning of Mean Streets
You could be my baby

When the zeros line up on the twenty four hour clock
When you know who's calling even though the number is blocked
When you walked around your house wearing my sky blue Lacoste
And your knee socks"
65,Knock a Door Run ,"Watch me... watch me go
Well I'm struttin' up ever so slow
And now sting me... get in the groove
Cause they're bangin' on the door
Yes they're hard and they'll make a move

We're wakin' up those sleepers
You know we're so mischievous
Just what you'll do to keep us entertained
We're wakin' up those sleepers
You know we're so mischievous
Just what you'll do to keep us entertained

(Knock, run)
She's got you up and she's run, run, runnin' away
(Knock, run)
You're knockin' first if you think that you're comin' to play

And I don't mind
Cause all the time you're talkin' at me
No I don't mind at all

Oh well cap guns and polystyrene planes
Well I'm buying' penny bubblies with my change
Cause sting me... get in the groove
Cause they're bangin' on the door
Yes they're hard and they'll make a move

We're wakin' up those sleepers
You know we're so mischievous
Just what you'll do to keep us entertained
Oh well now she says she's goin'
That she's got the towel to throw in
Was just about to blow him and run away!

(Knock, run)
She's got you up and she's run, run, runnin' away
(Knock, run)
You're knockin' first if you think that you're comin' to play

And I don't mind
Cause all the time you're talkin' at me
Well I don't mind at all... no"
66,Leave Before The Lights Come On ,"Well, this is a good idea
He wouldn't do it if it wasn't
He wouldn't do it if it wasn't one

Well, my friend fancies you
Oh, what a way to begin it all
You said they're always exciting words to hear

And they woke up together
Not quite realizing how
Awkwardly stretching and yawning
It's always hard in the morning

And I suppose that's the price you pay
Well, oh, it isn't what it was
She's thinking he looks different today
And oh, there's nothing left to guess now

They left before the lights came on
Because they didn't want to ruin
What it was that was brewing
Before they absolutely had to

And how can you wake up
With someone you don't love?
And not feel slightly phased by it
Oh, he had a struggle

And they woke up together
Not quite realizing how
Awkwardly stretching and yawning
It's always hard in the morning

And I suppose that's the price you pay
Well, oh, it isn't what it was
She's thinking he looks different today
And oh, there's nothing left to guess now

Quick, let's leave
Before the lights come on
'Cos then you don't have to see
'Cos then you don't have to see what you've done

Quick, let's leave
Before the lights come on
'Cos then you don't have to see
'Cos then you don't have to see what you've done

I'll walk you up, what time's the bus come?
I'll walk you up, what time's the bus come?
I'll walk you up, what time's the bus come?"
67,Library Pictures ,"Library pictures of the quickening canoe,
The first of its kind to get to the moon. 
Trust some ellipses to chase you
round the room 
Through curly straws and metaphors and goo!

Been watching all the neon blossom flickering 
You look as if you've all forgotten, 
where you've been. 
We're going riding through 
the thunder suckle fuzz canyon
10, 9, 8, 7, 6, 5, 4. 3, 2, 1

Library pictures of the quickening canoe 
The first of its kind to get to the moon. 
Give me an eanie, meanie minie mo
Or an ip, dip, dog shit rock and roll."
