,Title,Lyrics
21,Black sun ,"Don't you hit that defenseless child
What gives you that empty right?
Carry that for the rest of your life
Carry that for the rest of time

Did they hold you down?
Oh yeah
Did they push you around?
Oh yeah-yeah

Burning in the black sun
Like a jackle on the run, well
Burning in the black sun

Burning up in the black sun, whoa yeah
Rotten apples every one, ay
Look at them
Look at them run
Guilty now for what they have done

Did they hold you down?
Whoa yeah-yeah
Did they push you around?
Whoa yeah-yeah

Burning in the black sun
Like a dog on the run
Burning in the black sun
Well, the time has finally come, whoa yeah
Black sun
It's like a jackel on the run, whoa yeah
Burning in the black, the black sun

Caught their vein, you've gone insane
You've lost your mind, you're not my kind
I hate your soul, you kill my fun
You did no good, you better run

Gonna get you down, gonna put you down
Gonna stick you in the ground
Gonna stick you in the ground
Gonna make you
Oh, gonna make you, whoa

Burning in the black sun, black sun
Burning in the black sun, black sun, black sun

Don't you hit that defenseless child
What gives you that empty right?

Burning in the black sun, black sun, black sun, black sun, black sun
Like a dog on the run

Burning in the sun
Burning in the black sun

Black, black sun
Black, black, black, black sun

Yeah, you were a bully
The universal bullies
Ha ha ha
Who's laughing at you now?
Who's laughing at you now?
You ain't got no hold on me
You ain't got no piece of me
You are lost in your own mind
Yes you are you're declining in

Oh yeah-yeah, black sun

Burning in the black sun, black sun, black sun, whoo
Yeah-yeah, black sun
The black sun

Burning in a black sun, black sun, black sun, yeah"
22,Bleeding heart graffiti ,"I wipe the blood from my lip
With a ragged scarf now
I get the feeling
You don't care anymore
Shaken up and shattered
I pick myself from the floor
Those sweat stained dreams
All tattered and torn

Oh bleeding heart graffiti
I don't need it
Baby I don't need it
Oh bleeding heart graffiti
I don't need it
baby I don't need it

Amongst the broken glass now
You standing in the street
Times a crawling
My life slipping by
Although I hang my head down
To the grownd and I
Tired of crying
Those whiskey soaked tears

Oh bleeding heart graffiti
I don't need it
Baby I don't need it
Oh bleeding heart graffiti
I don't need it
baby I don't need it

I will follow the rainbow
To the end of the road and I
Didn't do you no harm, well woman
I'm a man waiting for the sun to shine
I have waited for too long, yea baby
Don't you cry now woman
Don't you cry now honey
'Cause sometime that sun is gonna shine on me, yea

Oh bleeding heart graffiti
I don't need it
Baby I don't need it
Oh bleeding heart graffiti
I don't need it
baby I don't need it

Bleeding heart graffiti
I don't need it
Baby I don't need it
Oh bleeding heart graffiti
I don't need it
baby I don't need it"
23,Bodies ,"She was a girl from Birmingham
She just had an abortion
She was a case of insanity
Her name was Pauline she lived in a tree
She was a no one who killed her baby
She sent her letters from the country
She was an animal
She was a bloody disgrace

Body, I'm not an animal
Body, I'm not an animal

Dragged on a table in a factory
Illegitimate place to be
In a packet in a lavatory
Die little baby screaming fucking bloody mess
It's not an animal
It's an abortion

Body, I'm not animal mummy
I'm not an abortion
Throbbing squirm, gurgling bloody mess
I'm not a discharge,
I'm not a loss in protein
I'm not a throbbing squirm

Fuck this and fuck that
Fuck it all and fuck the fucking brat
She don't want a baby that looks like that
I don't wanna baby that looks like that

Body, I'm not an animal
Body, I'm not an abortion
Body, I'm not an animal

An animal
I'm not an animal
I'm not an abortion

Mummy! Ugh!"
24,Bone Bag ,"Yeah, yeah, yeah

The strangeness that I feel
Rattles my bones
It rattles my bones

Ain't no bonebag
I'm tired and sagging
Only 21 but feel like 99 sometimes

Just sittin' here
In my lazy chair
Watching all the young ones
With their grey hair

Ain't no bonebag
I'm tired and sagging
You know I feel like 99 sometimes
Yeah, yeah, yeah, yeah, bonebag
Yeah, yeah, yeah, yeah, bonebag

Ain't no bonebag
I'm tired and sagging
Only 21 but I feel like 99 sometimes
Makes me feel like 99

Feel like 99
And I feel, feel, feel...
Feel like 99
Only 21 sometimes

Feel like
Feel like
Bonebag
Bonebag
Bonebag
Ain't no bonebag

Bonebag
Ain't no bonebag
Ain't no bonebag

And I feel like 99 sometimes
Ain't no bonebag
I'm tired and sagging
I ain't no bonebag
I'm tired anymore

Only 21
Like 99 sometimes"
25,Born Into This ,"Come on yeah N.Y.C. the place to be
Look at all the rock heads like you and me
Ah push against the pavement take it to the street
Ah sick of all the hype now ridin' on the beat yeah come on
Don't let us down don't let us down
They're chasing ours around all over town
Ooh ooh ooh ooh ooh ooh
Do you want some power illuminate the night
Pixelated fury a blind watcher's eye
A blank generation they got source
Ah knowing what the game us ah never steal from us
Come on ooh ooh ooh ooh
Don't let us down don't let us down
They're chasing ours around all over town
Don't let us down don't let us down
They're chasing ours around all over town well
Lead the way man drop your wall
Lead the way man drop your wall
Savage scene you gotta taste the dream
Stand tall you gotta root it all
Scared for love you gotta let it bleed burn the scene
Lead the way man drop the wall
Lead the way man drop the wall come together come
Don't let us down don't let us down oh oh come on
They're chasing ours around all over town oh yeah
Don't let us down don't let us down oh no
They're chasing ours around all over town oh no oh no oh no"
26,Born to be wild ,"Get your motor running
Head out on the highway
Looking for adventure
And whatever comes our way

Yeah darling, gonna make it happen
Take the world in a love embrace
Fire all of your guns at once
And explode into space

I like smoke and lightning
Heavy metal thunder
Racing with the wind
And the feeling that I'm under

Yeah darling, gonna make it happen
Take the world in a love embrace
Fire all of your guns at once
And explode into space

Like a true nature's child
We were born
Born to be wild
We can climb so high
I never wanna die

Born to be wild
Born to be wild, yeah

Get your motor running
Head out on the highway
Looking for adventure
And whatever comes our way

Yeah darling, gonna make it happen
Take the world in a love embrace
Fire all of your guns at once
And explode into space

Like a true nature's child
We were born
Born to be wild
We can climb so high
And I never wanna die

Born to be wild
Born to be wild, ow"
27,Breathe ,"I don't wanna be myself
Yeah, baby, I just wanna run
You gotta breathe, you bastard, breathe
Whoa yeah, breathe, you bastard, breathe
Straight into the sun, oh

Fifty-five thousand flowers for the hero
Scattered at his feet to satisfy his ego
Fifty-five thousand flowers for the hero
Scattered at his feet to satisfy his ego

I shot the sun
This tear of God
I shot the sun, baby

I don't wanna be myself
Well, baby, I just wanna run, oh
You gotta breathe, you bastard, breathe
Whoa yeah, breathe, you bastard, breathe
Straight into the sun

Fifty-five thousand flowers for the hero
Scattered at his feet to satisfy his ego
Fifty-five thousand flowers for the hero
Scattered at his feet to satisfy his ego

I shot the sun, oh, yeah, yeah, yeah, yeah
This tear of God, this tear of God
I shot the sun, baby, oh
This tear of God

A fact of life for all to see
That every heart's a part of me
A fact of life for all to see
That every heart's a part of me

Whoa, whoa yeah, yeah, whoa yeah

Fifty-five thousand flowers for the hero
Scattered at his feet to satisfy his ego
Fifty-five thousand flowers for the hero
Scattered at his feet to satisfy his ego

Fifty-five thousand flowers for the hero
Scattered at his feet to satisfy his ego
Fifty-five thousand flowers for the hero
Scattered at his feet to satisfy his ego

And I shot the sun
And I shot the sun
And I shot the sun, baby
And I shot the sun, oh yeah

Breathe you bastard, breathe
Fifty-five thousand flowers for the hero
Scattered at his feet to satisfy his ego"
28,"Brother wolf, sister moon ","Embrace the wind with both arms
Stop the clouds dead in the sky
Hang your head no more
And beg no more

Brother wolf and sister moon
Your time has come
Brother wolf and sister moon
Your time has come

And the wind will blow my fears away
Will dry my tears away
And dry my tears away
And blow my fears away

Embrace the wind with both arms
Stop the clouds dead in the sky
Hang your head no more
And beg no more

Brother wolf and sister moon
Your time has come
Brother wolf and sister moon
Your time has come

And the wind will blow my fears away
Will dry my tears away
And blow my fears away
And dry my tears away

And the wind will blow my fears away
Will dry my tears away
And blow my fears away
And dry my, dry my tears away, yeah
Dry my tears away, yeah
And blow my, blow my fears away, yeah
And blow my, blow my, blow my
And blow my fears away"
29,Butterflies ,"The wild wide eye with her painted wing
She crushed the gray boy
Don't you know my selfishness was my suicide
Her painted wing became my suicide, suicide

The whole world did not start to cry
They just got inside me
And now they walk behind me
They walk behind me

They walk behind me, oh Lord
Like little dogs
Like stony dogs, you know
Stony dogs, stony dogs

They walk behind me, oh Lord
They walk, behind me
Behind me, oh Lord"
30,Ceremony ,"It's a ceremony
Yeah, yeah, yeah, yeah, yeah
It's a ceremony

Oil and blood ceremony
Hold an eagle feather to my heart, yeah
On my heart
A time for magic driftin' in
Pushin' molten fire music in
Yeah, fire music in, oh
We are gathered here now in a sacred place
Yeah, yeah

Ceremony
Funky style music got you good, now children
Ceremony
Rock n' roll music got you good, good baby
Ceremony
Funky style music got you good, now children
Ceremony
Rock n' roll music got you good, oh

Ancient rhythm hit machine
Ritual music flowing strong and free
Flowing strong and free
A celebration that we need
To cleanse a world that is bleeding deep
Ooh, don't let her bleed, no
Oh, we are gathered here in a sacred place, yeah yeah

Ceremony
Rock n' roll music got you good, now children
Ceremony
Funky style music got you good, baby
Ceremony
Rock n' roll music got you good, good, good, girl
Ceremony
Funky style music got you good, ow

Baby, baby, baby...

It's a ritual time
And we need to gather together
To embrace what we have forgotten
So we can live, yeah

Ceremony
Funky style music got you good, good, girl
Ceremony
Rock n' roll music got you good, baby
Ceremony, ceremony
Got you good, yeah
Ceremony
Funky style music got you good, yeah

Ceremony

Ceremony got you good now, yeah
Ceremony got you good now, yeah
Ceremony got you good, good, good, good, good, yeah, yeah
Ceremony got you good now, yeah, yeah
Ceremony got you good now, yeah, yeah
Ceremony got you good now
Yeah, yeah, yeah, yeah, yeah, yeah

Yeah, yeah
Yeah, yeah, yeah"
31,Citizens ,"Paris is burning
The city alight
the club kids on fire
they're doing it right
they're keeping it punk rock
they're keeping it tight
ripping out speakers
and pumping hi-fi

A higher love that rises above
Rises above yeah a higher love
See the silver set beneath the stars
a hundred million voices that cry as ours

The hoods are all right
the climate is rising
pollution is high
you better take cover
get caught in the sights

A higher love that rises above
Rises above yeah a higher love
See the silver set beneath the stars
a hundred million voices that cry as ours

To rise above it all above our hearts
she gave everthing everything to me
See the silver set beneath the stars
a hundred million voices that cry as ours

To rise above it all above our hearts
she gave everthing everything to me
See the silver set beneath the stars
a hundred million voices that cry as ours

To rise above it all above our hearts
she gave everthing everything to me"
32,Coming down ,"You dirty hippie girl
Your soft lips make me swirl
I despise all of your lies
I'm not the prodigal son
I'm not the chosen one
I'm just a man of good intention

Hey-hey-hey
Come on home
Hey-hey-hey

Your horses terrify me
I can't work out why
The things you say are not ok
I'm not the prodigal son
I'm not the chosen one
Why can't you decide
When you chastise me?
Whoa

I'm coming down
Coming down
You baptise me
I don't wanna drown
Yeah, your drug tongue spoken

I'm coming down
I'm coming down
You baptise me
I don't wanna drown
Yeah, your drug tongue spoken loud

Your dying flowers stink
They smell like rotten ink
From a poison pen
So I wrote on your head
Well, just how deep you'll go
From whence you came, and don't you know?
Whoa, innocence
Your winter's so harsh in your heart

I'm coming down
Coming down
You baptise me
I don't wanna drown
Yeah, your drug tongue spoken loud

I'm coming down
Yeah-hey...
You baptise me
I don't wanna drown
Yeah, your drug tongue spoken loud

Pushin' me harder
Pushin' me harder
Pushin' me harder
Yeah, yeah, yeah, yeah

I'm coming down
I'm coming, coming down
You baptise me, oh yeah
I don't wanna drown
Yeah, your drug tongue spoken loud

I'm coming down, whoa yeah
Coming down
You baptise me, yeah
I don't wanna drown
Yeah, your drug tongue spoken loud

I'm coming down
I don't wanna drown
Yeah, your drug tongue spoken loud

I'm coming down
I don't wanna drown
Yeah, your drug tongue spoken loud

I'm coming down
I don't wanna drown
Yeah, his drug tongue spoken loud

I'm coming down
I don't wanna drown
Yeah, your drug tongue spoken loud

I'm coming down
Well, I'm still mad
Yeah, your drug tongue spoken true"
33,Cortez the killer ,"He came dancing across the water
With his galleons and guns
Looking for the new world
In that palace in the sun

On the shore lay montezuma
With his coca leaves and pearls
In his halls he often wandered
With the secrets of the worlds.

And his subjects gathered 'round him
Like the leaves around a tree
In their clothes of many colours
For the angry gods to see.

And the women all were beautiful
And the men stood straight and strong
They offered life in sacrifice
So that others could go on.

Hate was just a legend
And war was never known
The people worked together
And they lifted many stones

They carried them to the flatlands
And they died along the way
But they built up with their bare hands
What we still can't do today.

And i know she's living there
And she loves me to this day
I still can't remember when
Or how i lost my way.

He came dancing across the water
Cortez, cortez
What a killer.

He came dancing ...

...so that others could go on...

He came dancing across the water
Cortez, cortez
What a killer...."
34,Dance The Night ,"My demons swept me away
To the arms of evening, I's feeling crass today
From the stars, you came to me
Lit up, like some alien queen

Dance the night
Dance the night
With light feet
Dance the night
On the boulevard

Into these lesser, these lesser lights
Feel like somebody, feel like somebody tonight
Face the mirror, take the strain
When she kissed me, sweet Elektra in flames, in flames

Dance the night
Dance the night
With light feet
Dance the night
On the boulevard
Repel the ghosts, ignite the fates
Steal their gaze, won't hesitate
Dance the night
With light feet
Dance the night

Dance the night
Dance the night
With light feet
Dance the night
On the boulevard
Repel the ghosts, ignite the fates
Steal their gaze, won't hesitate
Dance the night
With light feet
Dance the night

My demons are praying
The evening is swaying
My demons are praying
The evening is swaying"
35,Dark Energy ,"No revolution, the dead on the street
More dead than alive
War in the east and your office suite
Spectacle spirals, twist and unwind
Tigers of wrath, dark energy
The horse of instruction, a mystery to me

Every soul alive burns bright in this life
(Baby) Make them crawl to you, make them beg for you
It'll come to life, let it come to life

Hey

Skull full of roses, breath of life
Steal the breath of life
Heart is a mountain, a movement of ghosts
Tribes are all dancing, tribes are all dancing
Tigers of wrath, dark energy
Horse of instruction, a mystery to me

Every soul alive burns bright in this life
Baby make them crawl to you, make them beg for you
Baby baby let it come to life, baby come to life

Every soul alive burns bright in this life
Baby make them crawl to you, make them beg for you
It'll come to life, let it come to life

Crawl out of caves, monuments to the sun
The stars own our names
Constellations all gone
Defend the magic
Defend the beauty
The death of the species
Crush black tears

Every
(You admire yourself)
Soul alive
(You worship nothing)
Burns bright
(Everything empty)
In this life
(Chewing on dirt)

Baby make them crawl to you, make them beg for you
Baby make it come to life, baby come to life
Every soul alive yea burns bright in this life
Baby make them crawl to you, make them beg for you
It'll come to life, let it come to life"
36,Deeply Ordered Chaos ,"I'm a European
Tears fall on the altar
I'm a European
Patience is my daughter
Is this the western dream
Defend our liberty

I'm a European
Blood for holy water
I'm a European
Africa my mother
Is this the western dream
Defend our liberty

What you looking at
Who you dreaming of
What you leave behind?

A child of liberty
I opened my eyes
Defend Paris

Violence in my head
I'm a European
Violence in my head
I'm a European
Witnessing the fall
From the perfumed lands
Syria the fall, weep for you"
37,Diamonds ,"Drop all your
You ain't got nothing to say
My girls no flirt she can walk
and she walks like she talks

My girl fade away
she got diamonds every day
don't even
when she walks away
she's all mine
she decides

She's got diamonds
on the inside
my girl
she's got diamonds
on the inside

She watch the world fade away

Ignore every look that you throw down
and she stands around

She's got diamonds
on the inside
She's my girl
She's got diamonds
on the inside
She's my girl
She's a diamond
She's my girl
on the inside
She's my girl"
38,Dirty little rockstar ,"So you be a Dirty Little Rockstar
Blood stained sleeve your Slimane Dior
You live a lie sold your soul for the paper
Ya be a slave be a media whore
Snake skin heal and a cold black coal
Shootin saphires up a dead man's arm
Hyenna lurk outside your door
You're passed out on the bathroom floor

Bite your lip
Shake your hip
Taste the whip
You wanna be a Dirty Little Rockstar
I don't see no Dirty Little Rockstar

Chaos breeds under heaven's skyline
Your young hearts are melting only phoenix survive
Stay in the game you sick lil hipster
You get it all, ya get it ahead

Shake your hip
Bite you lip
Back the whip
You wanna be a Dirty Little Rockstar
I don't believe no Dirty Little Rockstar
You wanna be a Dirty Little Rockstar
You know we need no Dirty Little Rockstar
You know we need no Dirty Little Rockstar"
39,Down on me ,"The poet's head is dead
His words have been misread
And the cynic's lips are dry
His vulture tongue obsessed

You gotta love the earth
Don't burn my wings
Too close to the sun
What the hell am I supposed to do
When you're pushing hard on me
who the hell am I supposed to be
When you're bleeding all over me

God knows I'm good
So misunderstood
Coming to you
I'm down on my own
No spirit unknown
That's why I'm supposed to believe in you

I love the earth
Don't burn my wings
Too close to the sun
What the hell am I supposed to do
When you're pushing hard on me
who the hell am I supposed to be
When you're bleeding all over me

Said it before
Sayin' it again
Holy fools yea

What the hell am I supposed to do
When you're pushing hard on me
who the hell am I supposed to be
When you're bleeding hard for me
What are you gonna do when the light gets in your eye
You're gonna find that there's life outside
Who am I supposed to be
When you're so hard, hard on me

Oh the poet's head is dead
His words have been misread
The cynic's lips are dry
His vulture tongue obsessed
And he wants to know that god knows I'm good"
40,Dreamtime ,"Dreamtime, dreamtime
Dreamtime, dreamtime
Dreamtime, dreamtime
Oh the dream, dreamtime

I will have my dreamtime
My dreamtime, my dreamtime
The only thing untouched that's mine
I will have my dreamtime

Dreamtime, dreamtime
Dreamtime, dreamtime
Dreamtime, dreamtime
Oh the dream, dreamtime

I will wear my hair long
My hair long, my hair long
An extension of my heart
I will wear my hair long

Dream
Dream

Dreamtime, dreamtime
Dreamtime, dreamtime
Dreamtime, dreamtime
Oh the dream, dreamtime

I will have my dreamtime
My dreamtime, my dreamtime
The only thing untouched that's mine
I will have my dreamtime

Dreamtime, dreamtime
Dreamtime, dreamtime
Dreamtime, dreamtime
Oh the dream, dreamtime

Dream...
Dreamtime..."
41,Earth Mofo ,"Well alright

Earth mother for you
I see the world all drippin' red, ow, that's right
Earth mother for you
I see the world all drippin' red, whoa
State of confusion exists only in your head, whoa-whoa, yeah

Earth mother for you, yeah
Earth mother for you, yeah
Earth mother for you, whoo

Earth mother for you, yeah
Earth mother for you, yeah
Earth mother for you

Yeah, baby, baby

Now it's time for justice
In the scene of discontent, ow baby
A time for justice, that's justice
In the scene of discontent, yeah
State of confusion exists only in your head

Earth mother for you, yeah
Earth mother for you, yeah
Earth mother for you, ow

Earth mother for you now
Earth mother for you now
Earth mother for
Earth mother for
Earth mother for you, whoo

Now listen
What do you want?
What do you want?
What do you?
What do you want now?
Think about it
What do you want?
What do you want?
What do you?
What do you want now?

Earth mother for you...

Funky earth mofo, mofo
Funky, funky mofo

Earth mother for you..."
42,Edie (Ciao Baby) ,"Always said you were a Youthquaker, Edie
A stormy little world shaker
Warhol's darling queen, Edie
An angel with a broken wing

The dogs lay at your feet, Edie
We carressed your cheek
Stars wrapped in your hair, Edie
Life without a care
But you're not there

Caught up in an endless scene, Edie
Paradise a shattered dream
Wired on the pills you took, Edie
Your innocence dripped blood, sweet child

The dogs lay at your feet, Edie
We carressed your cheek
Stars wrapped in your hair
Life without a care
Ciao, baby!

Sweet little sugar talker
Paradise dream stealer
Warhol's little queen, Edie
An angel with a broken wing

The dogs lay at your feet, Edie
We carressed your cheek, well
Stars wrapped in your hair
Life without a care

Why did you kiss the world goodbye
Ciao, Baby!
Don't you know paradise takes time
Ciao, Edie!

Why did you kiss the world goodbye
Ciao, Baby!
Don't you know paradise takes time
Ciao, Edie!

Ciao, Baby!
Ciao, Baby!
Ciao, Baby!
Ciao, Baby!"
43,Electric ocean ,"Oh yeah
Ah-ah
Oh yeah

Standin' at the shore
A hurricane calls my name
Beyond all I dream
The electric ocean

Oh yeah
Ah-ah
Oh yeah

The spirit is free
Where the wild things roam
Next to the sea
The electric ocean

Ocean of love (ocean of love)
I'm thinkin' of (I'm thinkin' of)
The place to be (the place to be)
Electric sea

Oh, yeah, yeah, yeah, yeah

Ocean of love (ocean of love)
I'm thinkin' of (I'm thinkin' of)
The place to be (the place to be)
Electric, electric sea, ow, yeah"
44,Elemental Light ,"I run into the wild places
I’m so alive.
Search for the others’ traces
And I’m so alive.

Every one of us feels alone inside
And every one of us has forgotten our name.

Elemental light
You’re beautiful, you’re beautiful.
Elemental light, she’s beautiful, she’s beautiful.

Awake unto a golden home
I’m so alive.

Elemental light
You’re beautiful, you’re beautiful.

Every one of us feels alone inside
Every one of us has forgotten our way.

Elemental light, you’re beautiful, you’re beautiful
Elemental light, she’s beautiful, she’s beautiful.

I run into those wild places
And I feel so alive.

Elemental light, you’re beautiful, you’re beautiful
Elemental light, she’s beautiful, she’s beautiful."
45,Embers ,"The world that you spit upon

Has forgotten your name

You're so beautiful

Cinder ash becomes a spark

Watch your embers turn to flame

So beautiful

Everything is beautiful



Then everything you need my love

Is hidden in these tears

There's nothing left to hide my love

There's nothing left to fear

We'll run like wild dogs my love

No mortal hand can stop

And everything that's born my love

Soon will turn to dust



So beautiful

Through diamond eyes

You speak my love

Scream louder

They can't hear you

Stay with me my love



The magic that you call upon

A spell that is your name

So beautiful

Everything you need my love

Is hidden in these tears my love

There's nothing left to hide

Nothing left to fear my love

Run like wild dogs my love

No mortal hand can stop my love

And everything that's born my love

Soon will turn to dust my love, my love



So beautiful, eh, oh

So beautiful, oh, so beautiful

Forever, Forever

Oh, Don't be afraid

So beautiful, so damn beautiful

How long, how long﻿"
46,Emperor's new horse ,"Emperor's new horse
Take five

You're the Emperor's new horse
You don't smell like a rose
So you take more drugs than me
Specialize in being unhappy
Like a moth into the flame
Yeah, I've been burnt before
Lets rub his ashes on my skin
And someday we will win, whoo

In this time
There are those who rob us blind, well
In this time
They sing through, sing through golden teeth
Bring on the new

I'm guilty, too
Someday, maybe I'll learn
What's your fucking name?
Don't look too concerned
Don't abondon truth, wow

In this time
There are those who rob us blind, whoo
In this time
They sing through, they sing through golden teeth
Bring on the new

Being angry is your game
Overdosing's part of fame
So you read all this french symbolist poetry
You don't even get it on the fucking BBC
I don't really care no more
Boring out the door
I don't know what's true
It don't affect you
That's right damn lies above

In this time
There are those who rob us blind
Bring on the new
In this time
They sing through, sing through golden teeth
Bring on the new meat
Bring on the new meat
Bring on the new meat
Bring on the new meat

Bring it on, baby
Bring, bring, bring on the new meat, baby"
47,Every Man And Woman Is A Star ,"Shadows, tag lovers
Don’t smile, be wise
Pray that the world keeps us all down
Tempests, bad trips
Small lies, kill signs.

Kill the beast in the ditch.

Pray that the world keeps us all down
Every man and woman is a star
Lying out like the shadows, they don’t know who you are

Slow down, don’t cry
Yeah, you’re soon, you’re over

Kill the beast in the ditch
Gotta kill the beast in the ditch.

Pray that the world keeps us all down
Every man and woman is a star
Lying out like the shadows, they don’t know who you are."
48,Fire Woman ,"Fire woman, yeah

Shake, shake, shake, shake it, yeah

Wound up, can't sleep, can't do anything right, little honey
Oh, since I set my eyes on you
I tell you the truth
T-t-t-t-twistin' like a flame in a slow dance, baby
You're driving me crazy
Come on, little honey
Come on now

Fire
Smoke, she is a rising fire, yeah
Smoke on the horizon, well
Fire
Smoke, she is a rising fire
Oh, smokestack lightning
Smokestack lightning

Well, shake it up, you're to blame, got me swayin' little honey
My heart's a ball of burnin' flame
Oh, yes it is
Trancing like a cat on a hot tin shack
Lord, have mercy
Come on little sister
Come on and shake it

Fire
Smoke, she is a rising fire
Oh, smoke on the horizon, yeah
Fire
Smoke, she is a rising fire
Oh, smokestack lightning, baby

I was thinking what I've been missing
I'll tell you truthfully, well
She's coming close now
Oh, I can feel her
She's getting close to me
And I never, yeah

Fire
Smoke, she is a rising fire
Oh, smoke on the horizon
Fire
Smoke, she is a rising, rising, rising fire
Smokestack lightning
A-j-j-j...

Burnin' out
And shake it, baby.
Come on and burn it.

I say send down fire to me
Say send down fire to me
Say send down fire to me, yeah!

Fire woman, you're to blame..."
49,For the animals ,"Who do you think is for
for the animals
what you're tryin to prove
till the unchained
who you gonna.. the ..
stop for you

who you're tryin screw
all the animals
where you gonna toe
to the unchained
what you're tryin prove
to the participate
stop for you

Dog..you're crolling him
time prison you leave me in
you're losing man ..
speech your mentra you go ahead

I, I came to you
with love in my heart
and I, I came to you
with love in my heart

Who do you think is for
for the animals
what you're tryin to prove
Find More lyrics at www.sweetslyrics.com
till the unchained
who you gonna.. the ..
stop for you

Dark shit is the ..
a dark prison you're losing him
you're losin man a ..
just pitch your mentra to go to him

I, I came to you
with love in my heart
and I, I came to you
with love in my heart

For all the..children
stand down the vow of a..
for all the..the children
stand down the vow of a ..

For the.
for the unchained
the un-attacked
step for you

I, I came to you
with love in my heart
and I, I came to you
with love in my heart"
50,Full Tilt ,"Ooh yeah, yeah-yeah

Gunfire ricochet off my halo
My head is buzzin' like a hive of bees
The truth is certain, I gotta start livin'
I've been down for all to see, yeah
All my dreams creepin' up on me
The whole world is my destiny
Sweet lord, set us all free
Only one future I see, yeah

Full tilt
I'm finally hit, yeah-yeah
Full tilt
Ooh, I'm in love with that shit, baby

Oh, we've been down with our heads in the sand
Complaining that there's nothing to do
Now people listen, I'm sick of excuses
That dull confusion baby, finally through
All that time pushin' hard on me
Freak society, my destiny
Sweet lord, set us all free
Only one future I see, yeah

Full tilt
I'm finally hit, yeah
Full tilt,
Ooh, I'm in love with that shit, yeah

Full tilt, finally hit
Baby, that's how I feel
Full tilt, gonna make you sweat
That's the only deal

Full tilt, now I'm free
Baby ignite my soul
Full tilt, I'm in love with that shit
Baby that's rock n' roll, yeah

Super fat funky

Gunfire ricocheted off my halo
My head is buzzin' like a hive of bees, yeah
You gotta start livin'
We gotta start livin', livin'
Do it"
51,G O A T ,"And the blood rises up
And the blood rises up
And the blood rises up
And the blood rises up
To the roof
Watch the bodies hit the ground
Watch the bodies hit the ground
Watch them fall
Watch them fall

They don't even know that they're dead
They don't even know that they're wrong
Singing all alone in your head
They don't even know that they're gone

The greatest of all time
The greatest of all time
The greatest of all time
The greatest of all time
Kill

And the blood rises up
And the blood rises up
To the roof
Bitch like you
Watch the bodies hit the ground
Watch the bodies hit the ground

They don't even know that they're dead
Singing all alone in your head
They don't even know that they're gone
They don't even know that they're wrong

The greatest of all time
The greatest of all time
The greatest of all time
The greatest of all time
Kill

Knock them down
Knock them down
Knock them down
Knock them down
Knock them down
Knock them down
Knock them down
Knock them down"
52,Ghost dance ,"Wovoka had a vision
His words went far and wide
Save our once great nation
And dance the dance of pride

Free me from my enemies and give me
Confidence and pride
From my heart I pledge my soul
To dance the dance of pride

Eeoheea, eeoheea
They cried
Hey, hey, hey
They cried
Free me from my enemies and give me
Confidence and pride

A circle lies in a square
A circle lies in a square
Not understanding
Gradually gaining inches
The dark corners are closing in
Uahaway ho, uahaway ho

Free me from my enemies
Give me confidence and pride
From my heart I pledge my soul
To dance the dance inside

Eeoheea, eeoheea, eeoheea
Hey, hey, hey, hey, eeoheea
Look ahead
Look ahead

They're out there watching"
53,Gimmick ,"There's a whisper in the wires, no love
Of a black train-a-comin', no love
From the heart of the desert, no love
And the rhythms of my hometown

My eyes are open, no love
Watching for the train, no love, no love
Just a breath across the ocean
Feel no love
If it flies, it dies

Flags into a pocket, no love
We're standing on a platform
Feel no love
In everyone a hook line, no love, no love
Against me making time
Feel no love

Whisper in the wires, no love
Of a black train-a-comin', no love, no love
From the heart of the desert, no love
And the rhythms of my hometown
And the rhythms of my hometown
Feel no love
And the rhythms of my hometown"
54,Give Me Mercy ,"I wish it were different
It all ends the same
Your savage heart
The stolen money
In a wilderness lost
You're so hard to tame
In the tides of this world
You're a victim of fate
Give me mercy
Love will find you
Give me mercy
A new language
I don't know
Which way to turn
Other worlds with offerings of joy
Watch the butcher's knife
In his trembling hand
The end of a species
The shimmering veil
Give me mercy
Love will find you
Give me mercy
A new language
Give me mercy
Love will find you
Give me mercy
A new language
Give me mercy
Love will find you
Give me mercy
A new language
Give me mercy (hey)
Love will find you, love will find you
Give me mercy (hey)
Love will find you, love will find you"
55,Go west ,"Go west young man
And break bread in the new lands
And my life is over
While your's just beginning

Go west young man
And break bread in the new lands
And my life is over
While your's just beginning

We can offer you everything...

The crazy spinning circle's going round and round
The crazy spinning circle's going round and round
The crazy spinning circle's going round and round
Around and round
Around and round

Go west young man
Are your dreams in the new lands?
And my life is over
While your's just beginning

Say hey
Go west young man
Go west young man
And spread your wings in the new, new, new, new, new lands
And my life is over while your's just beginning
Say hey

We can offer you everything...

Go west young man
And break those heads in the new lands
And my life is over
While your's just beginning

Say hey
We can offer you everything...

The crazy spinning circle's going round and round
The crazy spinning circle's going round and round
The crazy spinning circle's going round and round
Around and round
Around and round

Crazy...
The world is crazy...
Around and round...
Crazy"
