,Title,Lyrics
10,Hał hał hał ,"[Intro]
Tatusiu, kup mi szczeniaczka!
Ale córeczko, tłumaczyłem ci, że mamy już pieska no...
No popatrz: Oleksander, kharisu da ka mnye!
To ye prykaz!

[Refren]
Mam dziwnego psa
Aportuje mi butelki
Fajne sztuczki zna
Kładzie gładzie i kafelki
Trochę tresowana psina
Czasem szczeka na Putina
""Nadgodzina"" i ""zdarova""
Wyszczekuje takie słowa

[Zwrotka 1]
Gdy był mały nie znalazłem go w ogródku
Choć wyglądał jak czterdzieści siedem smutków
Stał se po cichutku, ze skręconym kiepem pod sklepem
Rozjebany jakby w dekiel dostał lepe taboretem
Kupiłem mu setę, nakarmiłem tego psiaka
Bułką, kotletem, udkiem z kurczaka
Tak zaczął skakać, że aż z plecaka
Wypadła mu jebana karta polaka
Czy miał właściciela? Nie wiem, chuj z tym
Wziąłem go do siebie, anektowałem jak Krym
W nocy robił dym, a kiedy wstałem nad ranem
Całe mieszkanie było wyremontowane
Pierdolony talent, wasze psy, skurwysyny
Nie potrafią nawet śpiewać hymnu Ukrainy
Jebany pies, z poziomicą w ręku
Leje posadzkę, ja mu mówię ""thank you""

[Refren]
Mam dziwnego psa
Aportuje mi butelki
Fajne sztuczki zna
Kładzie gładzie i kafelki
Trochę tresowana psina
Czasem szczeka na Putina
""Nadgodzina"" i ""zdarova""
Wyszczekuje takie słowa

[Zwrotka 2]
Razem ze mną, kundel bury
Specjalista od glazury
Nie oszuka swej natury
Po robocie chodzi jeszcze, myje fury
Chciałby do Europy – nie pójdzie niestety
Bo jebany kretyn pije wodę z toalety
Robi se wielkanoc trzy tygodnie po świętach
Pierdolony ma nawet opóźniony kalendarz
Kundel przybłęda, my tak nie mówimy
Traktujemy psa jak członka rodziny
A propos rodziny – czasem wróci na swój rejon
Jak ten pies co se jeździł koleją
Potem swoje dzieci obsypuje łakociami
Żadnej czekolady tylko Chappi, Royal Canin
Pójdzie z pokrzywami, na mogiłę mamy
I tu pies jest pogrzebany

[Refren]
Mam dziwnego psa
Aportuje mi butelki
Fajne sztuczki zna
Kładzie gładzie i kafelki
Trochę tresowana psina
Czasem szczeka na Putina
""Nadgodzina"" i ""zdarova""
Wyszczekuje takie słowa"
11,Hospicjum paradise ,"Hospicjum, hospicjum paradise
Wszędzie łyse głowy i życiowy skraj
Nie zamulaj szmato, tylko chemię daj
Hospicjum, hospicjum paradise
Plaża, palmy, dziwko tropikalny raj
Dogorywaj szmato i pod siebie sraj

Zwiń pilota, bracie, swojej szmacie
Łysi ludzie z rakiem się ruchają na Polsacie
Przekaż mamie, tacie, zatelefonuj do szwagra
Nowotwory, chemia, wymiotowanie do wiadra
Zajebiste show, show, show
Morze, plaża, wakacyjne flow, flow, flow
Dobieranie par, Zanzibar w Tanzanii
Leżą sobie ludzie schorowani i osrani
Zaraz będą zakochani, wielkie uczucie się zrodzi
(Ooh)
Bo o miłość tutaj chodzi
Jedna dziwka zaszła w ciążę, skurwysynu
Coś mi się wydaje, że nie dożyje terminu
Bardzo się starała aby zrobili z niej gwiazdę
Przed castingiem do programu wpierdalała azbest
To jest niepoważne, jebany kondonie
Światowa produkcja i rozrywka na poziomie

Hospicjum, hospicjum paradise
Wszędzie łyse głowy i życiowy skraj
Nie zamulaj szmato, tylko chemię daj
Hospicjum, hospicjum paradise
Plaża, palmy, dziwko tropikalny raj
Dogorywaj szmato i pod siebie sraj

Paradise pierdolone ziomek
(Ooh)
Nie jebane „Rolnik szuka żonę”
(Jee)
Brzegiem plaży kraby idą sobie
I przypominają wszystkim o chorobie
Guzy na wątrobie, jebana sielanka
Chory casanova i ledwo żywa wybranka
Wpada do nich, skurwysynu, tu każdego ranka
Prowadząca taka jedna, jebnięta cyganka
Wbija nad ranem i bez wahania
Daje pojebane zadania do wykonania
Dosyć użalania, pierodlony skurwysynie
Weź dwa jajka rozbij sobie na łysinie
Właź na molo, kolo, trzymając kroplówkę
(Co?)
Zajeb do wody na główkę
Wieczorami w łóżkach paliatywna kamasutra
Pierdolą się kurwa jakby miało nie być jutra

Hospicjum, hospicjum paradise
Wszędzie łyse głowy i życiowy skraj
Nie zamulaj szmato, tylko chemię daj
Hospicjum, hospicjum paradise
Plaża, palmy, dziwko tropikalny raj
Dogorywaj szmato i pod siebie sraj

Muzyka gra, napierdala bas
Umierania czas
Hospicjum paradise
To zdaży się tylko jeden raz
Tropikalny las, hospicjum paradise"
12,Jak psy się ruchają ,"uo uo, yea yea, a a aa
hej, chuj dupa cyce
pierdolone R&B jak w Ameryce

wiem że, wiem że, wiem że

wiem że, wiem że, jestem spłukaną fają
może pójdziemy na spacer patrzeć jak psy się ruchają
patrzeć jak psy się ruchają
patrzeć jak psy się ruchają
ja nie, ja nie, z tych co sałatą szastają
może pójdziemy na spacer patrzeć jak psy się ruchają
patrzeć jak psy się ruchają
patrzeć jak psy się ruchają

chodź ze mną szmato, w dupę ciemną, jebana królewno
jak nie pójdziesz ze mną to wpierdol (hej ho)
zakwitają pierdolone bzy, tylko ja i ty i pierdolące się psy
wybacz mi kochanie, porównanie się nasuwa
masz usta czerwone jak jebana psia końcówa
ja i moja luba mogę zrobić dla nich wszystko
uwal się na pizdę i oglądaj widowisko, dziwko
kundel z jęzorem na japie, sapie i zaczyna wspinać się na sukę (uuu)
i coś mu z pisiora kapie, podglądamy zakochanych schowani za jukę
super, świnie lubią psy jebane, każdej dupie, oczy robią się maślane
wstanę i podejdę, wrócę bejbe nie ma lipy, napluję suce do cipy

wiem że, wiem że, jestem spłukaną fają
może pójdziemy na spacer patrzeć jak psy się ruchają
patrzeć jak psy się ruchają
patrzeć jak psy się ruchają
ja nie, ja nie, z tych co sałatą szastają
może pójdziemy na spacer patrzeć jak psy się ruchają
patrzeć jak psy się ruchają
patrzeć jak psy się ruchają

hej kochanie, psie jebanie się zaczyna
nie stać mnie na bzdety typu bilety do kina
ślina mi kapie w łapie jebana kamera
to geneza spłodzenia każdego mego hejtera
ta ściera ma chyba dosyć jeżą się blond włosy na głowie
jesteś kurwo piękna jak Sosnowiec
chcesz mieć milionera może poszukaj w jeziorze
teraz się rozbieraj i dołączaj do tych stworzeń
randewu, jak ci coś nie pasi idź w pizdu
dziwko masz ojebać gałę psu, kładę chuja szmato na twój grób
mała gdy to usłyszała, oblały ją zimne poty
jebła mi po gałach gazem i wyrwała wroty
może woli koty jebiące się za śmietniskiem
dlatego nie chodzę na spotkania towarzyskie

wiem że, wiem że, jestem spłukaną fają
może pójdziemy na spacer patrzeć jak psy się ruchają
patrzeć jak psy się ruchają
patrzeć jak psy się ruchają
ja nie, ja nie, z tych co sałatą szastają
może pójdziemy na spacer patrzeć jak psy się ruchają
patrzeć jak psy się ruchają
patrzeć jak psy się ruchają"
13,Jedziemy usunąć dziecko ,"Jedziemy usunąć dziecko - kuki
Oł je bejbe oh
Oł je bejbe ta
Let's go bejbe oh
Come on bejbe

Ref.
Znowu zalałem niezapomniany klimat
Jedziemy cadilaciem ja i moja dziewczyna
Hej słoneczko, nazywamy to wycieczka
Let's go jedziemy usunąć dziecko (x2)

Specjalnie... Sfajdałem sie kochanie
Byś teraz mogła mieć, łyżeczkowanie
Biore śniadanie, i w termosik herbate
Voyage voyage, delektujemy sie latem oh
Jedziemy zatem bejbe odpale fure
Pan ginekolog włoży ci do dziury rure
Włączy aparature
Nastawi na ssanie
Rączka . Nóżka odkurzanie
Chodź to nie tanie
Nie żałuje ci tej sumy
Mam taką manie, ja pierdole to bez gumy
Wybacz kochanie, bo postradałem rozumy
Bo skrobanie jara mnie jak twoje perfumy
Przydałby sie popcorn, czuje sie jak w niebie
Patrząc jak ten doktor tobie w piździe grzebie
Najebani na pogrzebie teraz kurwa w góre łapy
Pussy pussy baby pussy pussy pussy baby



Ref.
Znowu zalałem niezapomniany klimat
Jedziemy cadilaciem ja i moja dziewczyna
Hej słoneczko, nazywamy to wycieczka
Let's go jedziemy usunąć dziecko (x2)

Bejbe krzyczy, płacze , piszczy z bólu sie zwija
Mówiłem kurwie żeby brała do ryja
Biatch godzina mija wakacyjny zabieg w toku
Postanowione będe wracał tu co roku
Dostaje ślinotoku, zabieg oceniam na 6
Opuszcze teraz pokój, zachciało mi sie... Jeść
Ta, zaraz wróce bez paniki
Pójde dla babci wysłać pocztówkę z kliniki
Słysze jęki,krzyki zajebista sprawa
Siedze na stołówce i opierdalam kebaba
Oh ... Kurwa kabaret wracam na sale
Pełno krwi, nawet drzwi ujebane całe
Doskonaleee, sala pusta płód na ścianie
Panie lekarzu musze zadać to pytanie
Gdzie moje kochanie? Co sie stalo z nia?
Ta głupia kurwa nie żyje ziooom

Ref.
Znowu zalałem niezapomniany klimat
Jedziemy cadilaciem ja i moja dziewczyna
Hej słoneczko, nazywamy to wycieczka
Let's go jedziemy usunąć dziecko (x4)"
14,Klamka ,"klamkę, chce mieć pierdoloną klamkę
kiedyś chciałem mieć wybrankę
i po prostu być szczęśliwy
dwójkę dzieci, może psa
z kumplami jeździć na ryby
klamkę, teraz chce już tylko klamkę
taką ze swobodnym zamkiem
i z magazynkiem prawdziwym
która rozpierdala łeb, a nie strzelanie na niby

może o frustracji ze dwa słowa
to emocje które bardzo ciężko wyładować
niespełnianie potrzeb i wtedy taka osoba
jest kurwa gotowa, kogoś zamordować
bo już od jakiś ośmiu lat, na niczym mi nie zależy
i chciałbym żeby spłonął świat, niech krzywda się szerzy
jestem jak przemęczony dziad
który już w nic tu nie wierzy
mam dosyć tych jebanych szmat
chce z klamki do was mierzyć

klamkę, chce mieć pierdoloną klamkę
kiedyś chciałem mieć wybrankę
i po prostu być szczęśliwy
dwójkę dzieci, może psa
z kumplami jeździć na ryby
klamkę, teraz chce już tylko klamkę
taką ze swobodnym zamkiem
i z magazynkiem prawdziwym
która rozpierdala łeb, a nie strzelanie na niby

broń, chcę broń
mocno chwycić ją w dłoń, mą dłoń
rozpierdolić twą skroń, zmusić ludzi do popłochu
poczuć piękną woń, świeżo spalonego prochu
gnata, daj mi gnata
zginie twoja stara dzieciak, zginie twoja szmata
koło chuja mi to lata, ratatata, ratatata
nienawidzę tego jebanego świata
ziomek mam pierdolone marzenie
zapierdolić sobie kogoś w boże narodzenie
przede wszystkim jego bliskim zadać podwójne cierpienie
może by mi przeszło, zeszłoby ze mnie ciśnienie

klamkę, chce mieć pierdoloną klamkę
kiedyś chciałem mieć wybrankę
i po prostu być szczęśliwy
dwójkę dzieci, może psa
z kumplami jeździć na ryby
klamkę, teraz chce już tylko klamkę
taką ze swobodnym zamkiem
i z magazynkiem prawdziwym
która rozpierdala łeb, a nie strzelanie na niby

na nic już nie liczę, nie, nie
nienawidzę cię i ci kurwo życzę źle
tylko jedno chce, jedno chce, jedno chce
spotkać cię, dziwko na jebanym dnie
na nic już nie liczę, nie, nie
nienawidzę cię i ci kurwo życzę źle
tylko jedno chce, jedno chce, jedno chce
spotkać cię, dziwko na jebanym dnie

klamkę, klamkę, chce mieć pierdoloną klamkę, klamkę
chce mieć pierdoloną klamkę, klamkę (klamkę)
chce mieć pierdoloną klamkę, klamkę (pierdoloną)
klamkę (kurwa)
klamkę"
15,Kolonia specjalna ,"ble ble ble
kolonie

kolonia specjalna
wszyscy tutaj mamy downa
na dworze sauna
korzystam z wczasów
organizowanych przy pomocy Caritasu
Majka Jeżowska chwilę nam umila
a nocami ksiądz wikary wchodzi nam do wyra
masz nad wyraz chromosomów, to wiesz o co be
teraz wszyscy łapy w górę, robią 'ble ble ble'

ruszam w delegację ze specjalnej szkoły
są wakacje słońce na jezioro rzuca połysk
docieram na miejsce teraz wyciągam toboły
wkoło wszyscy mają japy jak pierdolone mongoły
biorę słoik po nutelli obtaczam pisiorem
po kolacji będę wkręcał że to taki podwieczorek
zaraz zleci się gromada wykładam chuja na stół
wtedy jest jedna zasada 'nie patrz w dół nie patrz w dół'
ci azjaci to wariaci dzisiaj jakiś chory kotek cnotę ze mną straci
jeden z chorych braci cierpiących na wodogłowie
opierdolił w kiblu kreta zabrało go pogotowie
drugi wywrotowiec z chorobą sierocą
prawdziwy sportowiec kochał pływać nocą
wyrwał się po zmroku wychowawcy piją wino
a on topi się w tym czasie jak jebany lód bambino

kolonia specjalna
wszyscy tutaj mamy downa
na dworze sauna
korzystam z wczasów
organizowanych przy pomocy Caritasu
Majka Jeżowska chwilę nam umila
a nocami ksiądz wikary wchodzi nam do wyra
masz nad wyraz chromosomów, to wiesz o co be
teraz wszyscy łapy w górę, robią 'ble ble ble'

jesteś z nami piona niech te lato nie ma końca
pojawia się ona oświetlona blaskiem słońca
jest tak gorąca mega kusząca
widziałem ją w TV na spocie fundacji polsat
kucyki różowe dresy pomogę ci bejbe wysyłając SMSy
wciskam jej frazesy cieszy się jebana ściera
choć upał doskwiera jakoś klei się bajera
ona patrzy w moje oczy mówi 'ble ble ble''
swym uroczym głosem mówi 'ble ble ble'
pluje przeżutym batonem 'ble ble ble'
jara mnie to ziomek 'ble ble ble ble ble'
obok jakiś dziadek wyprowadza dobermana
psina jak to psina robi na trawę kasztana
a ta pojebana bijacz nabija gówno na kija
jak kiełbę z ogniska wciska se do ryja

kolonia specjalna
wszyscy tutaj mamy downa
na dworze sauna
korzystam z wczasów
organizowanych przy pomocy Caritasu
Majka Jeżowska chwilę nam umila
a nocami ksiądz wikary wchodzi nam do wyra
masz nad wyraz chromosomów, to wiesz o co be
teraz wszyscy łapy w górę, robią 'ble ble ble'

kolonia specjalna
wszyscy tutaj mamy downa
na dworze sauna
korzystam z wczasów
organizowanych przy pomocy Caritasu
Majka Jeżowska chwilę nam umila
a nocami ksiądz wikary wchodzi nam do wyra
masz nad wyraz chromosomów, to wiesz o co be
teraz wszyscy łapy w górę, robią 'ble ble ble'"
16,Kuki się powiesił ,"W końcu Kuki się powiesił
Pierdolone słońce świeci
Cieszą się jak małe dzieci
Się powiesił
W końcu Kuki się powiesił
Pierdolone słońce świeci
Cieszą się jak małe dzieci
Się powiesił

Życie to jest kara, za dużo na barach
Pora wypierdalać, mówię sajonara
Cała sala płonie, dawaj dłonie w górę
Pierdolony koniec, łapię za jebany sznurek
Murek, gleba, ptaki, drzewa
Wszystko mi mówi, żebym się zajebał
Pasy, auta, znaki, piesi
Nawet oni kurwa mówią, żebym się powiesił
Wrak człowieka, beka, nic mnie już nie czeka
Nie ma po co zwlekać, mam depresję od dwóch dekad
Dziwko temat rzeka, wszystko lata koło chuja
Wejdę na taboret, zapierdolę samobója
Czaruje mnie lina, zachwycam się żyrandolem
Czule się nią opatulę, będę historią za moment
Każdy zapierdala, aż zapiera dech
Cała sala naraz: ""Kuki zdechł!""

W końcu Kuki się powiesił
Pierdolone słońce świeci
Cieszą się jak małe dzieci
Się powiesił
W końcu Kuki się powiesił
Pierdolone słońce świeci
Cieszą się jak małe dzieci
Się powiesił

Dzisiaj cały dzień znowu ogarnia mnie brecht
Kuki zdechł, w końcu zdechł
Pijemy za trzech, bo ten pedał wybrał linę
Dzisiaj nie istnieje pech, ogłaszam dobrą nowinę
""Słyszała pani sąsiadko, że ten pajac poszedł na dno?""
""Ja do niego dzwoniłam i radziłam to już dawno""
Otwieramy łychę, stukam się z każdym kielichem
Czuję się tak jakbym na ulicy znalazł dychę
Zacieszamy michę, mamy weekend śmiało
W końcu coś tej jebanej parówie się udało
Grabarz zasypywał ciało przy radosnych okrzykach
A następny klaun zrobił mi psa z balonika
Czas wolniej mnie przenika, nie raz żalił się frustrat
Patrzyłem mu w oczy mówiąc ""Weź się kurwa wyhuśtaj""
I mam uśmiech na ustach, to jedna z największych faz
I marzę by cofnąć czas, by to przeżyć jeszcze raz

Przez to, że w kurwę chlał
W bani niezły burdel miał
Na dancefloorze dziki szał
Buja się jak wunderbaum
Hejho, riki-tiki
Mamy brelok daj kluczyki
Wszystkie dziki i lachony
W końcu wisi pierdolony

W końcu Kuki się powiesił
Pierdolone słońce świeci
Cieszą się jak małe dzieci
Się powiesił
W końcu Kuki się powiesił
Pierdolone słońce świeci
Cieszą się jak małe dzieci
Się powiesił

Przez to, że w kurwę chlał
W bani niezły burdel miał
Na dancefloorze dziki szał
Buja się jak wunderbaum
Hejho, riki-tiki
Mamy brelok daj kluczyki
Wszystkie dziki i lachony
W końcu wisi pierdolony"
17,Lato w Auschwitz ,"Lato w Auschwitz x8

Lato w Auschwitz, w Auschwitz lato
Chuj z Gestapo, bujaj łapą!
Obóz, słońce, wakacyjna chwila
Dym z komina przypomina zapach grilla (ej)

Lato w Auschwitz, w Auschwitz lato
Chuj z Gestapo, bujaj łapą!
Obóz, słońce, wakacyjna chwila
Dym z komina przypomina zapach grilla

To lato w Auschwitz, pełny chilloucik
Nie widzę córki, pewnie ktoś ją gwałci
Kapo nas karci, mamy wyjebane
Brakuje nam wody, szczyny w kubki polane (ej)
Kubki w górę, Hände hoch!
Każdy szuka swojej ""summer love"" (ej)
Jesteś spoko, wpadłaś mi w oko
Wariuje przez ciebie, mała pico za loco
Chwila, spoko, podwiń rękaw, pokaż skórę
Poczekaj chwilę, spiszę twój numer
Ale masz figurę! Łysa głowa to szczegół
Przypominasz bejbe Anję Rubik na wybiegu
Twoje ciało jest gorące, dotykać je chcę
Na twój widok tracę oddech, słońce, Cyklon B
Czuję, że mój zapach nie zachwyca
Ale tutaj lepiej nie brać prysznica!

Lato w Auschwitz, w Auschwitz lato
Chuj z Gestapo, bujaj łapą!
Obóz, słońce, wakacyjna chwila
Dym z komina przypomina zapach grilla (ej)

Lato w Auschwitz, w Auschwitz lato
Chuj z Gestapo, bujaj łapą!
Obóz, słońce, wakacyjna chwila
Dym z komina przypomina zapach grilla

Właśnie tak, właśnie tak tutaj się bawimy
Chociaż Niemcy zajebali nam pół rodziny
Randka w krematorium, i co z tego?
Wytłumaczę tutaj mojej bejbe spalonego
Jest lato, słońce, błękit nieba
Prócz penicyliny, nic mi nie potrzeba
To dla ciebie śpiewam, bejbe odsłoń nogi
Żyd wpierdala kaszę z podłogi
Ciała się walają, ktoś leżaki pochował?
Szampan, browar, śmierć głodowa
Zwłoki w rowach, jesteś odlotowa
Jesteś moim bejbe, a ja twoim ""Mister Lova""
Mamy gaz za darmo, głowa się buja
Gazprom może mnie pocałować w chuja
Jest lato, wakacyjna rozkmina
Zachód słońca, jebać Niemca skurwysyna!

Lato w Auschwitz, w Auschwitz lato
Chuj z Gestapo, bujaj łapą!
Obóz, słońce, wakacyjna chwila
Dym z komina przypomina zapach grilla (ej)

Lato w Auschwitz, w Auschwitz lato
Chuj z Gestapo, bujaj łapą!
Obóz, słońce, wakacyjna chwila
Dym z komina przypomina zapach grilla

Lato w Auschwitz, w Auschwitz lato
Chuj z Gestapo, bujaj łapą!
Obóz, słońce, wakacyjna chwila
Dym z komina przypomina zapach grilla

Lato w Auschwitz, w Auschwitz lato
Chuj z Gestapo, bujaj łapą!
Obóz słońce, wakacyjna chwila
Dym z komina przypomina zapach grilla﻿"
18,Łysa ,"[into]
łysa, łysa chora na raka
trzepiesz mnie po głowie jak chemioterapia
ah, ta, bejbe, bejbe

[refren]
łysa, łysa, łysa daj buziaka
zakochałem się w dziewczynie chorej na raka
ta, nie ma co płakać, nie trzymam cię na smyczy
jak mi nie dasz dzisiaj dupy to wyrucham cię w kostnicy

[zwrotka 1]
siemasz mała, na co żeś zachorowała?
spowodowałaś, że mi podrętwiała pała
tak na mnie działasz, to nienormalne, bejbe
będę doktorem, odegramy rolę Brejzers*
wejdę na onkologię, ci rozepnę spodnie
po chemioterapii wyglądasz niewiarygodnie, wow
wchodzę na salę, znowu przepierdolone, bo
masz jakieś żale, w szale wzywasz ochronę
moment - chcę cię za żonę, słyszę: ""trzymaj się z dala""
wiem, to poronione, ta dziewczyna mnie jara
damn, staram się dla nas, uspokój się, kochanie
wybaczę nawet tobie sprawę o nękanie
to nie prześladowanie, tylko zwykła troska
jaki stalking? darling, to historia miłosna, ah
wzywasz pomocy po czym zbiegają się siostry
masz chłopaka i raka? ja nie jestem zazdrosny

[refren]
łysa, łysa, łysa daj buziaka
zakochałem się w dziewczynie chorej na raka
ta, nie ma co płakać, nie trzymam cię na smyczy
jak mi nie dasz dzisiaj dupy to wyrucham cię w kostnicy

[zwrotka 2]
wbijam do szpitala, mała, będziesz miała odwiedziny
nie mamy dużo czasu bo przyjadą zaraz gliny
pobajerzymy sobie o twojej chorobie, raku
łysa głowa, blada skóra, narobiłem sobie smaku
ta, mijam się z ordynatorem
wbijam na salę, leżysz pod respiratorem
o ja pierdolę, no to kurwa pogadamy
ściągnę gacie i zobaczę co w tym temacie jest grane
łono wydepilowane, chemia ma swoje zalety
wyciągam język, bejbe, przystępuję do minety
mam pojebany fetysz, bo lubię chore kobiety
kończę pieszczoty, niestety, no bo wbiega jakiś kretyn
o nie, ahh! ""cwelu, zostaw moją żonę!""
mąż jej trzyma w ręce kosę, szybko zmierza w moją stronę
mam przepierdolone, ostrze wbija mi się w szyję
chciałem być rycerzem, szczerze, wykrwawiłem się, nie żyję

[refren]
łysa, łysa, łysa daj buziaka
zakochałem się w dziewczynie chorej na raka
ta, nie ma co płakać, nie trzymam cię na smyczy
jak mi nie dasz dzisiaj dupy to wyrucham cię w kostnicy"
19,Miłość na odwyku ,"hej
bore-ore-orelioza hoho-ooo
salmonela-ela-ella hej hej hej
kiła kiła kiła kiła
powiedz moja miła
czemu żeś mnie zaraziła
hej szkarlatyna-yna-yna hoho-ooo
nowotwory-ory-ory hej hej hej
wrzody wrzody wrzody wrzody
wyskrobane płody chodź zabiorę cię na lody

miłość miłość na peronie-onie
o nie zapomniałem o kondonie*
miłość,miłość na odwyku
po tym fiku-miku piecze kiedy robię siku

oo
wyglądasz w chuj spoko
jesteś niezłą foką
szczerze to nie mierzę zbyt wysoko
wszystko mam głęboko
spoko że masz męty
podpuchnięte oko i wypierdolone zęby
chodźmy się pierdolić
zagrzybiałe pięty
podam ci pałeczkę coli.
zawsze gdy cię pieszczę
mam jebane dreszcze
i odrzucam resztę
jak jebany przeszczep
hola hola hola zaraźliwa jak ebola ej
hola hola hola chcę dotykać twoich kolan ej
ena ena ena jak pierdolona gangrena ej
ena ena ena jeden dotyk i mnie nie ma

hej
bore-ore-orelioza hoho-ooo
salmonela-ela-ella hej hej hej
kiła kiła kiła kiła
powiedz moja miła
czemu żeś mnie zaraziła
hej szkarlatyna-yna-yna hoho-ooo
nowotwory-ory-ory hej hej hej
wrzody wrzody wrzody wrzody
wyskrobane płody chodź zabiorę cię na lody

chodźmy na kolację
wyglądasz prześlicznie
amputacje kończyn i choroby weneryczne
problemy gastryczne
sraczka wirusowa
lowa lowa lowa padaczka alkoholowa
hej hej hej hej
dżuma dżuma jej
z pizdy ropa ropa ropa ropa
sączy się jak klej ej
jesteś super super łapać za pupę cię chcę
tak jak kiłę kiłę kiłę lub żółtaczkę typu c 
moja gwiazda każda przy tobie się chowa
ale jazda masz owsiki riki-tiki 
mega doznanie kochanie kiedy penetruję rowa 
jestem niczym zadrapanie ty jak jałowe gaziki
nie nie nie nie miej do mnie żalu
że sprzedałem tobie HIV'a złapanego od pedałów.
HIV HIV HIV dla mojej dziewczyny
możesz to traktować jak jebane zaręczyny

miłość miłość na peronie-onie
o nie zapomniałem o kondonie
miłość miłość na odwyku
po tym fiku-miku piecze kiedy robię siku

hej
bore-ore-orelioza hoho-ooo
salmonela-ela-ella hej hej hej
kiła kiła kiła kiła
powiedz moja miła
czemu żeś mnie zaraziła
hej szkarlatyna-yna-yna hoho-ooo
nowotwory-ory-ory hej hej hej
wrzody wrzody wrzody wrzody
wyskrobane płody chodź zabiorę cię na lody

16 stycznia
3 marca
rok 2017
ośrodek leczenia odwyku w Czarnym Borze
nigdy cię nie zapomnę
------------------------------
*powinno być 'kondomie"" ale Kuki wyraźnie śpiewa źle"
20,Minuta Ciszy ,"minuta ciszy
minuta ciszy
minuta ciszy, minuta ciszy
minuta ciszy, ej, ej

minuta ciszy, minuta ciszy
minuta ciszy, jeb, jeb, jeb
minuta ciszy, minuta ciszy
minuta ciszy, bang, bang, bang
minuta ciszy, minuta ciszy
minuta ciszy, jeb, jeb, jeb
minuta ciszy, minuta ciszy
minuta ciszy, bang, bang, bang

minuta ciszy, ciszy minuta
podchodzę do ściany, wrócę zawiany bez buta
luta, luta, luta, żegnamy ofiary
luta, luta, luta, everybody z całej pary
rio i kanary, stary, odwiedzamy wszystkie bary
gruzowiska i kopary, katastrofy i pożary
składamy ofiary w grobach bez pierdolonego słowa
(ćśśś) to żałoba narodowa
łączymy się w bólach, pull up, pull up, pull up
płacząca matula, pull up, pull up, pull up
czarna wstęga, baj, baj, baj
jedność to potęga, baj, baj, baj
dziwko druzgocące – tysiące nie żyją
mamy balet lebiego podobny do tego w rio
dupeczki wiją się w tańcu, w lecie pod candela pura
pull up, pull up, pull up, pull up, pull up, pull up

minuta ciszy, minuta ciszy
minuta ciszy, jeb, jeb, jeb
minuta ciszy, minuta ciszy
minuta ciszy, bang, bang, bang
minuta ciszy, minuta ciszy
minuta ciszy, jeb, jeb, jeb
minuta ciszy, minuta ciszy
minuta ciszy, bang, bang, bang

hold up, morda, to minuta ciszy
wrak concorde'a, feta na ulicy
w jebanej kostnicy słyszy się donośne kroki
najebani żałobnicy wykradają zwłoki
skoki w boki, chlanie, ćpanie
daj im dobre banie, wieczne spoczywanie
skoki w boki, chlanie, ćpanie
jebanie i taniec, zapierdalamy po ścianie

ej, pierdolona wixa (wixa)
szmato, weź zapierdol pixa (pixa)
cały świat jak jeden brat
nie może się podnieść w skutek poniesionych strat
ściero, ruszaj zad, ściero, suck my cock
wszędzie trupi jad paruje ze zwłok
ja i cały skład przeżywamy szok
bo jedna minuta ciszy zmieniła się w rok

minuta ciszy, minuta ciszy
minuta ciszy, jeb, jeb, jeb
minuta ciszy, minuta ciszy
minuta ciszy, bang, bang, bang
minuta ciszy, minuta ciszy
minuta ciszy, jeb, jeb, jeb
minuta ciszy, minuta ciszy
minuta ciszy, bang, bang, bang"
