epoch,accuracy,loss,precision,recall,val_accuracy,val_loss,val_precision,val_recall
68,0.43066054582595825,2.5790135860443115,0.896774172782898,0.2401505559682846,0.03462972864508629,10.64697551727295,0.04554865509271622,0.0029302078764885664
69,0.4335606098175049,2.5833888053894043,0.8995115160942078,0.2386079728603363,0.034230154007673264,10.722078323364258,0.04466019570827484,0.00306339911185205
70,0.44074907898902893,2.5511128902435303,0.8984017968177795,0.24280381202697754,0.03982418775558472,10.721002578735352,0.05809859186410904,0.004395311698317528
71,0.43729367852211,2.539341449737549,0.9001572132110596,0.24727733433246613,0.030101224780082703,10.78403377532959,0.042307693511247635,0.0029302078764885664
72,0.44161292910575867,2.5226831436157227,0.8983879685401917,0.24931354820728302,0.03383057937026024,10.816014289855957,0.05380333960056305,0.0038625465240329504
73,0.4414895176887512,2.5289559364318848,0.8959032893180847,0.24693796038627625,0.03502930328249931,10.816219329833984,0.043936729431152344,0.0033297815825790167
74,0.4434331953525543,2.5196034908294678,0.8978477120399475,0.2535402476787567,0.0347629189491272,10.87366008758545,0.03773584961891174,0.002663825172930956
75,0.44747477769851685,2.494441270828247,0.8967054486274719,0.2544349431991577,0.031433138996362686,10.901468276977539,0.03284671530127525,0.002397442702203989
76,0.4501897394657135,2.484221935272217,0.898855984210968,0.25937125086784363,0.03116675466299057,10.924820899963379,0.05245346948504448,0.004128929227590561
77,0.45185574889183044,2.4743545055389404,0.8994401097297668,0.25773608684539795,0.03462972864508629,10.980195045471191,0.05057096108794212,0.004128929227590561
78,0.4537685513496399,2.4598641395568848,0.8982908725738525,0.26430752873420715,0.028236547484993935,10.972601890563965,0.03691275045275688,0.0029302078764885664
79,0.45663776993751526,2.442403554916382,0.8980355262756348,0.2665597200393677,0.029968034476041794,11.042675018310547,0.028667790815234184,0.0022642514668405056
80,0.4599389135837555,2.4322023391723633,0.8981799483299255,0.26643630862236023,0.028369739651679993,11.05162239074707,0.03918495401740074,0.0033297815825790167
81,0.4620368480682373,2.4168214797973633,0.897988498210907,0.2699533998966217,0.029968034476041794,11.11230754852295,0.03703703731298447,0.0029302078764885664
82,0.46055594086647034,2.4143266677856445,0.9008010029792786,0.27063214778900146,0.033297814428806305,11.146439552307129,0.03220611810684204,0.002663825172930956
83,0.4652145802974701,2.4026753902435303,0.8968536853790283,0.2717428207397461,0.03449653834104538,11.139392852783203,0.04508856683969498,0.003729355288669467
84,0.4666028916835785,2.3860151767730713,0.8977125287055969,0.2772652804851532,0.031433138996362686,11.15146541595459,0.04258675128221512,0.0035961640533059835
85,0.46459752321243286,2.3799118995666504,0.8962292075157166,0.2779131829738617,0.028902504593133926,11.211627960205078,0.04341317340731621,0.0038625465240329504
86,0.4699966013431549,2.3563127517700195,0.89580899477005,0.28355905413627625,0.03209909424185753,11.258234977722168,0.03801169618964195,0.0034629728179425
87,0.4691019058227539,2.368459463119507,0.8942365050315857,0.27859193086624146,0.034896109253168106,11.322524070739746,0.03631284832954407,0.0034629728179425
88,0.4726189970970154,2.343693494796753,0.8930004835128784,0.28143030405044556,0.03263185918331146,11.3158597946167,0.03162650763988495,0.0027970164082944393
89,0.47305092215538025,2.332749366760254,0.9005407691001892,0.2877240478992462,0.025439530611038208,11.335758209228516,0.04296296462416649,0.0038625465240329504
90,0.47484034299850464,2.334465503692627,0.9000961780548096,0.2888038754463196,0.0269046351313591,11.33763599395752,0.04407713562250137,0.004262120462954044
91,0.47548821568489075,2.3248167037963867,0.8929833173751831,0.28858789801597595,0.028369739651679993,11.399109840393066,0.03653585910797119,0.0035961640533059835
92,0.48122668266296387,2.312066078186035,0.8981261253356934,0.2913028597831726,0.029168887063860893,11.46032428741455,0.061744965612888336,0.0061267982237041
93,0.4791595935821533,2.2946841716766357,0.9015777707099915,0.2961774468421936,0.031699519604444504,11.444500923156738,0.05166475474834442,0.005993606988340616
94,0.48116496205329895,2.309284210205078,0.8902551531791687,0.297072172164917,0.03369738906621933,11.42712116241455,0.04280155524611473,0.004395311698317528
95,0.48221391439437866,2.2983458042144775,0.8956878185272217,0.29670193791389465,0.0269046351313591,11.452852249145508,0.04276729375123978,0.004528502933681011
96,0.48495975136756897,2.2767457962036133,0.8960692286491394,0.3003115952014923,0.029701652005314827,11.502386093139648,0.03667481616139412,0.0039957379922270775
97,0.48699596524238586,2.259277820587158,0.8958011865615845,0.30475425720214844,0.029035694897174835,11.518136024475098,0.04866180196404457,0.005327650345861912
98,0.49146947264671326,2.2535436153411865,0.8936381936073303,0.3050936460494995,0.027304209768772125,11.49760913848877,0.05044136196374893,0.005327650345861912
99,0.4902353882789612,2.243809700012207,0.8934895396232605,0.30824053287506104,0.03023441694676876,11.498200416564941,0.05977584049105644,0.0063931806944310665
100,0.4950791299343109,2.2314462661743164,0.8899312019348145,0.3073149621486664,0.026638252660632133,11.605094909667969,0.025773195549845695,0.002663825172930956
101,0.4947706162929535,2.2326269149780273,0.8943882584571838,0.30830222368240356,0.029168887063860893,11.624625205993652,0.049368541687726974,0.005727224517613649
102,0.49514085054397583,2.2353382110595703,0.8958147764205933,0.3103692829608917,0.030767181888222694,11.604228019714355,0.043478261679410934,0.004794885404407978
103,0.49693024158477783,2.2055575847625732,0.8950552344322205,0.31496623158454895,0.028902504593133926,11.71531867980957,0.047101449221372604,0.005194459110498428
104,0.49341315031051636,2.2163286209106445,0.8924418687820435,0.3125597834587097,0.030101224780082703,11.688882827758789,0.05045871436595917,0.005860415752977133
105,0.49773240089416504,2.2052340507507324,0.8955823183059692,0.3164779543876648,0.030101224780082703,11.718994140625,0.043023254722356796,0.0049280766397714615
106,0.4988430440425873,2.1871824264526367,0.8875765204429626,0.3176194727420807,0.02956845983862877,11.760828018188477,0.03271537646651268,0.0039957379922270775
107,0.5002313852310181,2.192650079727173,0.8911446928977966,0.31823650002479553,0.03369738906621933,11.739298820495605,0.05723541975021362,0.007059136871248484
108,0.5018665194511414,2.170114040374756,0.8985010981559753,0.3236355781555176,0.026638252660632133,11.81995677947998,0.050549451261758804,0.0061267982237041
109,0.4994909465312958,2.177145004272461,0.8927750587463379,0.32366642355918884,0.0285029299557209,11.803317070007324,0.05386178940534592,0.007059136871248484
110,0.5079443454742432,2.1506621837615967,0.8936474323272705,0.3276771605014801,0.033164624124765396,11.793691635131836,0.056065239012241364,0.0073255193419754505
111,0.5099496841430664,2.1457791328430176,0.8910502791404724,0.32928144931793213,0.0347629189491272,11.838603973388672,0.04272634908556938,0.005594032816588879
112,0.509857177734375,2.148343563079834,0.8927379250526428,0.3299601972103119,0.03209909424185753,11.840553283691406,0.041067760437726974,0.005327650345861912
113,0.5109986662864685,2.1302452087402344,0.888028621673584,0.32909634709358215,0.0269046351313591,11.912226676940918,0.033826638013124466,0.004262120462954044
114,0.5076666474342346,2.141019344329834,0.8902879357337952,0.32721439003944397,0.03383057937026024,11.927324295043945,0.05986260995268822,0.008124667219817638
115,0.5132200121879578,2.130542278289795,0.8899316787719727,0.333508163690567,0.028103357180953026,11.998661041259766,0.029556650668382645,0.0039957379922270775
116,0.5117082595825195,2.1338095664978027,0.8900665640830994,0.33421775698661804,0.028902504593133926,11.887906074523926,0.03413654491305351,0.004528502933681011
117,0.5156881213188171,2.1086390018463135,0.8911980390548706,0.33736464381217957,0.026371870189905167,11.974492073059082,0.029622063040733337,0.0038625465240329504
118,0.5131274461746216,2.1130216121673584,0.8899363279342651,0.33202728629112244,0.029035694897174835,11.979191780090332,0.042507968842983246,0.005327650345861912
119,0.5175083875656128,2.0950114727020264,0.8891139030456543,0.33866041898727417,0.027970165014266968,11.969651222229004,0.03681591898202896,0.0049280766397714615
120,0.5184339880943298,2.0944504737854004,0.8887985944747925,0.3373337984085083,0.029302077367901802,12.040390014648438,0.0416666679084301,0.005594032816588879
121,0.5188041925430298,2.0775392055511475,0.8897827863693237,0.3412211239337921,0.029035694897174835,12.060857772827148,0.039603959769010544,0.005860415752977133
122,0.5186190605163574,2.0738584995269775,0.889119029045105,0.34436801075935364,0.030767181888222694,12.1253662109375,0.039961013942956924,0.005460841581225395
123,0.5244500637054443,2.0571885108947754,0.8918961882591248,0.34566378593444824,0.028369739651679993,12.098810195922852,0.047887325286865234,0.006792754400521517
124,0.5244191884994507,2.064870834350586,0.8906987905502319,0.349211722612381,0.027171017602086067,12.087373733520508,0.046226415783166885,0.00652637192979455
125,0.5277203321456909,2.0490267276763916,0.8965489864349365,0.3518649935722351,0.029302077367901802,12.172993659973145,0.04845815151929855,0.0073255193419754505
126,0.5292629599571228,2.0358173847198486,0.8928487300872803,0.3509085774421692,0.029302077367901802,12.197569847106934,0.05033238232135773,0.007059136871248484
127,0.5261777639389038,2.039593458175659,0.8876640200614929,0.3527596890926361,0.029968034476041794,12.19669246673584,0.038058992475271225,0.005327650345861912
128,0.5286767482757568,2.045234203338623,0.8928794860839844,0.3520500957965851,0.026638252660632133,12.254743576049805,0.04775023087859154,0.006925945635885
129,0.5273810029029846,2.019009828567505,0.8936895132064819,0.3560916781425476,0.028236547484993935,12.245428085327148,0.04212454333901405,0.0061267982237041
130,0.5316693782806396,2.0217788219451904,0.8865828514099121,0.35451823472976685,0.02770378254354,12.255803108215332,0.03027823194861412,0.0049280766397714615
131,0.529139518737793,2.0269694328308105,0.8874412178993225,0.3551352918148041,0.024906765669584274,12.318575859069824,0.028229255229234695,0.004395311698317528
132,0.530774712562561,2.020674705505371,0.8930976390838623,0.3600715696811676,0.030633989721536636,12.259456634521484,0.03291814774274826,0.0049280766397714615
133,0.5358652472496033,2.004709005355835,0.8911094069480896,0.3617992699146271,0.025839105248451233,12.3148775100708,0.03996669501066208,0.0063931806944310665
134,0.5350013971328735,2.0104472637176514,0.8920989036560059,0.36297163367271423,0.0245071928948164,12.377913475036621,0.03404255211353302,0.005327650345861912
135,0.5341683626174927,1.9952261447906494,0.8889890909194946,0.36491531133651733,0.027304209768772125,12.308615684509277,0.037351444363594055,0.005860415752977133
136,0.5363588929176331,1.977656602859497,0.8867825269699097,0.36513128876686096,0.02597229555249214,12.350476264953613,0.0416666679084301,0.00652637192979455
137,0.5374078154563904,1.9927960634231567,0.8867318630218506,0.3663961887359619,0.02770378254354,12.320837020874023,0.048945147544145584,0.007725093048065901
138,0.5346928834915161,1.9949877262115479,0.8857911825180054,0.36562490463256836,0.02517314814031124,12.390408515930176,0.044763512909412384,0.007059136871248484
139,0.5360811948776245,1.9844156503677368,0.8899413347244263,0.36522382497787476,0.025839105248451233,12.411690711975098,0.04545454680919647,0.007059136871248484
140,0.5411100387573242,1.9690265655517578,0.8886411190032959,0.36880263686180115,0.02597229555249214,12.430559158325195,0.03371710702776909,0.005460841581225395
141,0.5396600365638733,1.9641762971878052,0.8917816281318665,0.3709314167499542,0.02623867802321911,12.4696044921875,0.04200988635420799,0.006792754400521517
142,0.5455218553543091,1.9504817724227905,0.8910818696022034,0.3760836720466614,0.025572722777724266,12.418275833129883,0.042096901684999466,0.007059136871248484
143,0.5421590209007263,1.9519047737121582,0.8882477283477783,0.3751889765262604,0.02623867802321911,12.485637664794922,0.040030792355537415,0.006925945635885
144,0.5448122620582581,1.9468328952789307,0.889616072177887,0.3774411380290985,0.0285029299557209,12.446735382080078,0.03910614550113678,0.00652637192979455
145,0.5451207756996155,1.9369045495986938,0.8899643421173096,0.3772868812084198,0.02703782543540001,12.560592651367188,0.03579418361186981,0.0063931806944310665
146,0.5474655032157898,1.9268661737442017,0.8849974870681763,0.3765464425086975,0.02623867802321911,12.596115112304688,0.04286827892065048,0.0073255193419754505
147,0.5476506352424622,1.93109130859375,0.8859191536903381,0.3773486018180847,0.023042088374495506,12.558056831359863,0.033179011195898056,0.005727224517613649
148,0.550057053565979,1.9213926792144775,0.8871981501579285,0.383148729801178,0.028902504593133926,12.614895820617676,0.04980237036943436,0.008391049690544605
149,0.5452133417129517,1.9351493120193481,0.8898617625236511,0.3793848156929016,0.03183271363377571,12.545914649963379,0.0569867305457592,0.00972296204417944
150,0.5476815104484558,1.9309934377670288,0.8862917423248291,0.3801869750022888,0.02597229555249214,12.716741561889648,0.04245283082127571,0.007192328106611967
151,0.5476815104484558,1.9219518899917603,0.8872062563896179,0.38317957520484924,0.02770378254354,12.617552757263184,0.03777777776122093,0.006792754400521517
152,0.5517847537994385,1.9015811681747437,0.8898906707763672,0.38672754168510437,0.024240810424089432,12.619589805603027,0.04237918183207512,0.007591901812702417
153,0.5500262379646301,1.9154318571090698,0.8858242630958557,0.3834572434425354,0.02943526953458786,12.641131401062012,0.044508256018161774,0.008257858455181122
154,0.5549933910369873,1.8944422006607056,0.8872418403625488,0.389627605676651,0.0261054877191782,12.670968055725098,0.03582554683089256,0.0061267982237041
155,0.5589115619659424,1.8859177827835083,0.8901515007019043,0.3915095925331116,0.0261054877191782,12.711993217468262,0.037093110382556915,0.00652637192979455
156,0.5559806227684021,1.8884798288345337,0.8823529481887817,0.38919568061828613,0.027970165014266968,12.740025520324707,0.042059462517499924,0.007725093048065901
157,0.5560731887817383,1.8935824632644653,0.886307954788208,0.3908308446407318,0.028902504593133926,12.72891902923584,0.03433162719011307,0.006259989459067583
158,0.5584487915039062,1.8757405281066895,0.8872426152229309,0.3935149610042572,0.023841235786676407,12.814839363098145,0.03973013535141945,0.007059136871248484
159,0.5582019686698914,1.8870446681976318,0.8885577917098999,0.3955511748790741,0.02876931242644787,12.754144668579102,0.04811250790953636,0.008657432161271572
160,0.5601764917373657,1.858019471168518,0.887161910533905,0.39974701404571533,0.025439530611038208,12.773848533630371,0.04048295319080353,0.007591901812702417
161,0.5626137852668762,1.8602666854858398,0.8863198161125183,0.39737141132354736,0.029968034476041794,12.754046440124512,0.04791666567325592,0.009190197102725506
162,0.5647425651550293,1.8489397764205933,0.8882902264595032,0.40184494853019714,0.029302077367901802,12.78555965423584,0.05092911049723625,0.009856153279542923
163,0.5640637874603271,1.8447000980377197,0.8873827457427979,0.39990127086639404,0.0261054877191782,12.787751197814941,0.03735024482011795,0.007059136871248484
164,0.5602381825447083,1.8688673973083496,0.8844392895698547,0.3992842435836792,0.026505060493946075,12.858635902404785,0.036856744438409805,0.007059136871248484
165,0.5628297328948975,1.8552261590957642,0.8863311409950256,0.40150555968284607,0.0269046351313591,12.861405372619629,0.04091539606451988,0.007858284749090672
166,0.5637552738189697,1.8426259756088257,0.8871220946311951,0.40104278922080994,0.0285029299557209,12.849802017211914,0.039034776389598846,0.0073255193419754505
167,0.5673032402992249,1.8278130292892456,0.8866918683052063,0.4053620398044586,0.030767181888222694,12.965641021728516,0.04281949996948242,0.008657432161271572
168,0.5707277655601501,1.8260414600372314,0.8871670961380005,0.40801531076431274,0.025705913081765175,12.892997741699219,0.03879598528146744,0.007725093048065901
169,0.565976619720459,1.8347554206848145,0.8871262669563293,0.4037269055843353,0.02770378254354,12.970552444458008,0.041987404227256775,0.007991475984454155
170,0.5693086385726929,1.8239221572875977,0.8859087228775024,0.40965044498443604,0.026371870189905167,12.906702995300293,0.02920723147690296,0.005594032816588879
171,0.5667170286178589,1.8284180164337158,0.8881816864013672,0.4090025722980499,0.02863612212240696,12.944962501525879,0.03335602581501007,0.00652637192979455
172,0.5709437727928162,1.8230868577957153,0.8877695202827454,0.4077993333339691,0.0245071928948164,12.945072174072266,0.032661572098731995,0.006259989459067583
173,0.5727948546409607,1.8146964311599731,0.8830251097679138,0.41245797276496887,0.02264251373708248,12.999178886413574,0.025273224338889122,0.0049280766397714615
174,0.570141613483429,1.814064621925354,0.8848387598991394,0.40891000628471375,0.02770378254354,13.007941246032715,0.030934343114495277,0.00652637192979455
175,0.5749853253364563,1.8037033081054688,0.8864833116531372,0.4156048595905304,0.027570592239499092,13.03261661529541,0.032890576869249344,0.006925945635885
176,0.5703267455101013,1.8213082551956177,0.8843298554420471,0.41159412264823914,0.025039957836270332,13.018848419189453,0.034090910106897354,0.006792754400521517
177,0.5724863409996033,1.8102179765701294,0.8846332430839539,0.4118717908859253,0.025839105248451233,13.093061447143555,0.028747433796525,0.005594032816588879
178,0.5791811943054199,1.7775633335113525,0.8839846849441528,0.4207879602909088,0.024640383198857307,13.067671775817871,0.030653951689600945,0.005993606988340616
179,0.5767130255699158,1.7834032773971558,0.8888670206069946,0.41801127791404724,0.024107618257403374,13.144515037536621,0.03372243791818619,0.006925945635885
180,0.5729799866676331,1.790893793106079,0.8876851797103882,0.4196464419364929,0.02863612212240696,13.126501083374023,0.03575989603996277,0.007458710577338934
181,0.5761885643005371,1.7785006761550903,0.8825170397758484,0.41970813274383545,0.028236547484993935,13.103719711303711,0.03418803587555885,0.006925945635885
182,0.5740289092063904,1.7901051044464111,0.883081316947937,0.4180421531200409,0.02623867802321911,13.146336555480957,0.038060158491134644,0.008257858455181122
183,0.5781630873680115,1.7712759971618652,0.8873786330223083,0.4229784309864044,0.026771442964673042,13.140911102294922,0.03639846667647362,0.007591901812702417
184,0.5782556533813477,1.7702417373657227,0.8815178275108337,0.4214358329772949,0.026638252660632133,13.166864395141602,0.033438485115766525,0.007059136871248484
185,0.5804769396781921,1.762231707572937,0.8844444155693054,0.4236263334751129,0.026771442964673042,13.120388984680176,0.03320053219795227,0.006659563165158033
186,0.5814333558082581,1.7503889799118042,0.8858818411827087,0.4241507947444916,0.026771442964673042,13.202676773071289,0.03465045616030693,0.007591901812702417
187,0.5805386900901794,1.7596943378448486,0.8879162669181824,0.4318637549877167,0.024107618257403374,13.159852981567383,0.0321601927280426,0.007059136871248484
188,0.583808958530426,1.7473915815353394,0.8855352401733398,0.42723599076271057,0.030767181888222694,13.223766326904297,0.0373944528400898,0.008257858455181122
189,0.5801067352294922,1.7572182416915894,0.8808368444442749,0.43124672770500183,0.026371870189905167,13.268448829650879,0.035163480788469315,0.007591901812702417
190,0.5794588327407837,1.764090657234192,0.8827731609344482,0.42702001333236694,0.02184336632490158,13.28363037109375,0.027413588017225266,0.0061267982237041
191,0.5833770632743835,1.7433326244354248,0.8829051852226257,0.4294264614582062,0.023974427953362465,13.17056941986084,0.037817731499671936,0.008124667219817638
192,0.5822046995162964,1.7401121854782104,0.8842025399208069,0.43204885721206665,0.023308470845222473,13.270216941833496,0.031121550127863884,0.007059136871248484
